ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B_1,EXPLAIN_B_1
2480.0,Excluded,ec7,The Impact of Requirements on Software Quality across Three Product Generations," In a previous case study, we presented data demonstrating the impact that a well-written and well-reviewed set of requirements had on software defects and other quality indicators between two generations of an Intel product. The first generation was coded from an unorganized collection of requirements that were reviewed infrequently and informally. In contrast, the second was developed based on a set of requirements stored in a Requirements Management database and formally reviewed at each revision. Quality indicators for the second software product all improved dramatically even with the increased complexity of the newer product. This paper will recap that study and then present data from a subsequent Intel case study revealing that quality enhancements continued on the third generation of the product. The third generation software was designed and coded using the final set of requirements from the second version as a starting point. Key product differentiators included changes to operate with a new Intel processor, the introduction of new hardware platforms and the addition of approximately fifty new features. Software development methodologies were nearly identical, with only the change to a continuous build process for source code check-in added. Despite the enhanced functionality and complexity in the third generation software, requirements defects, software defects, software sightings, feature commit vs. delivery (feature variance), defect closure efficiency rates, and number of days from project commit to customer release all improved from the second to the third generation of the software.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and presents quantitative data (IC3) on quality indicators. It does not violate any exclusion criteria."
593.0,Included,included,Architectural descriptions as boundary objects in system and design work,"Lean and Agile processes have resolved longstanding problems in engineering communication by replacing document based communication with face-to-face collaboration, but do not yet scale to very large and heterogeneous projects. This paper proposes a compatible extension to lean and agile processes that addresses this limitation. The core idea is to adopt the view of documentation as boundary objects: shared artefacts that maintain integrity across a project's intersecting social worlds. The paper presents a case study, in which interviews with system engineers and designers were analysed to obtain requirements on an architectural description serving as boundary objects in a telecommunications project. The main result is a list of 18 empirically grounded, elementary requirements, worth considering when implementing lean and agile processes in the large.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a primary study based on a case study and interviews (IC4). It does not violate any exclusion criteria (EC1-EC9).
471.0,Excluded,ec3,ALLFlight: tackling the brownout problem,"In 2008, the German Aerospace Center (DLR) started the project ALLFlight (Assisted Low Level Flight and Landing on Unprepared Landing Sites). The aim of the program is to integrate a full scale enhanced vision sensor suite in DLR’s research helicopter EC135. The sensor suite consists of a variety of imaging sensors, including a color TV camera and an uncooled thermal infrared camera. Two different ranging sensors are also part of the sensor suite: an optical radar scanner and a millimeter wave radar system. Both radar systems are equipped with specialized software for experimental modes, such as terrain mapping and ground scanning. To be able to process and display the enormous amount of data generated by these sensors, a compact high performance sensor co-computer system (SCC) has been designed and set up. It is built to be easily installable in the helicopter’s cargo bay. We describe the high performance, distributed data acquisition, recording, processing, and fusion software architecture that has been developed and implemented during the first project year. Furthermore, this paper describes the challenging mechanical integration of such a comprehensive sensor suite in the EC135 and explains the architectural hard- and software concept and its implementation in the SCC.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it describes the development of sensor processing and fusion software. It is a study from industry (DLR, a research center) (IC2) and is a primary study (IC4). It is a quantitative research (IC3) because it describes a software architecture and implementation. It does not violate any exclusion criteria."
1467.0,Excluded,ec4,Index,abstract is not available,EXCLUDED,"The abstract is not available, making it impossible to determine if the article addresses software requirements or meets the inclusion criteria. Therefore, it is excluded based on EC4 (incomplete study)."
429.0,Included,included,Agile requirements engineering practices: An empirical study,"An analysis of data from 16 software development organizations reveals seven agile requirements-engineering practices, along with their benefits and challenges. These practices include face-to-face communication, iterative RE, extreme prioritization, constant planning, prototyping, test-driven development, and reviews and tests. Â© 2008 IEEE.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and presents empirical research (IC3). It does not violate any exclusion criteria."
178.0,Excluded,ec3,A novel framework for enterprise web services change management,"Business logic might be constantly improved or changed in order to provide enhanced services or to reduce cost. As a result, the software applications employed must be continuously updated to comply with the changes in their functional features. Changes in business logic of the web service must be done very quickly within the given time constraint as the services consumed by the providers and clients must not be affected. The framework proposed in this paper responds these challenges in three fold: Firstly, it formats the request and discovers required service logic through rule manager. Secondly, extracted logics are built as a complete web service and FSM is constructed by the Business Logic model to state the logic flow. Thirdly, it ascertains the right way for evaluation by analyzing dependency between the service logics through FSM. This allows enterprises to carve up and assimilate the services dynamically without developer's intervention at any stage. Thus this can be used for any IT enterprises in modern service industry to reduce the threshold of development and operation of services.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry/academia (IC2). It is a primary study (IC4) and utilizes qualitative and quantitative research methods (IC3). It does not violate any exclusion criteria (EC1-EC9).
1680.0,Included,included,Mind-mapping: An effective technique to facilitate requirements engineering in agile software development,"Merging agile with more traditional approaches in software development is a challenging task, especially when requirements are concerned: the main temptation is to let two opposite schools of thought become rigid in their own assumptions, without trying to recognize which advantages could come from either side. Mind mapping seems to provide a suitable solution for both parties: those who develop within an agile method and those who advocate proper requirements engineering practice. In this paper, mind mapping has been discussed as a suitable technique to elicit and represent requirements within the SCRUM model: specifically, we have focused on whether and how mind maps could lead to the development of a suitable product backlog, which in SCRUM plays the role of an initial requirements specification document. In order to experimentally assess how effectively practitioners could rely on a product backlog for their first development sprint, we have identified the adoption of mind maps as the independent variable and the quality of the backlog as the dependent variable, the latter being measured against the ""function points"" metric. Our hypothesis (i.e., mind maps are effective in increasing the quality of product backlogs) has been tested within an existing SCRUM project (the development of a digital library by an academic institution), and several promising data have been obtained and further discussed.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and employs quantitative research (IC3) by measuring the 'function points' metric. It does not violate any exclusion criteria (EC1-EC9)."
2290.0,Included,included,Story Points Based Effort Estimation Model for Software Maintenance,"Software is developed with prior requirements and it is maintained continuously with rapid progresses in domain, technology, economy, and other fields. Software maintenance is vital and it requires more efforts and resources than development phase. There are fewer methods available for maintenance effort estimation. An iterative maintenance life cycle using extreme programming is a model for software maintenance based on agile methodology that uses \{RC\} stories as requirement artifacts. Agile methodology uses analogy and expert opinion based estimation techniques such as planning poker. But in software maintenance, historical data and experts may not be present or accurate. Therefore, a heuristic method is required for the calculation of maintenance efforts. In this paper, we propose a Software Maintenance Effort Estimation Model (SMEEM) for software maintenance estimation. The \{SMEEM\} technique uses story points to calculate the volume of maintenance and value adjustment factors that are affecting story points for effort estimation. The proposed model will be illustrated with various types of maintenance projects. The model generates accurate and effective results as compared to other software maintenance effort estimation models. This model is applicable only for agile and extreme programming based maintenance environment.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study (IC2), and utilizes a quantitative approach (IC3). It is a primary study (IC4) and does not violate any exclusion criteria (EC1-EC9)."
2011.0,Excluded,ec7,Reducing complexity using an interaction room: an experience report,"Large-scale information system evolution projects often place high demands on both business and technical stakeholders' cognitive and communication skills. Especially if the need for evolution is not confined to a particular feature, but affects the whole value chain, finding dependencies and interrelationships between processes and components is challenging as it requires cross-departmental understanding. These issues can be even more challenging for management stakeholders who need to make high-level and far-reaching decisions on implementation strategies despite not being deeply involved in the technical details. One of the main problems in such projects is that the stakeholders who have expert knowledge typically have only little methodical experience, while the method experts lack the business experience. In this paper, we report on experiences and lessons from a large systems evolution project in a German insurance company, where we applied a new approach -- the so-called ""Interaction Room"" -- to improve stakeholders' understanding of the project's risks and dependencies in a pragmatic way, without overwhelming them with a heavyweight analysis method.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it describes an experience report from a large systems evolution project. It is a study from industry (IC2) and presents qualitative research (IC3) through an experience report. It is a primary study (IC4), detailing a specific approach ('Interaction Room') applied in a real-world project, and does not violate any exclusion criteria (EC1-EC9)."
116.0,Excluded,ec3,A framework for assessing poka-yoke devices,"This study introduces a framework for assessing poka-yoke devices (PD), encompassing both those designed for quality control (referred to as quality PD) and those designed to control hazards to health and safety at work (referred to as safety PD). The framework assesses the processes of the design, operation and maintenance of PD, rather than the outcomes of these processes. The development of the framework involved three stages: (a) defining 15 attributes of PD, identifying those that provide fail-safe characteristics and those that inform best practices in design, implementation and maintenance; (b) defining what the set of evidence and what the sources of evidence should be for assessing the existence of each attribute; the sources include documents, interviews, observations and a meeting to discuss the results of the assessment with company representatives; and (c) defining a scoring system to express the results of the assessment. The application of the framework is illustrated by means of assessing four PD; two of them being concerned with quality and two with safety.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it focuses on poka-yoke devices which are used for quality control, a relevant aspect of software development. It is a study from industry/academia (IC2) and presents qualitative research (IC3) through its assessment framework and application. It does not violate any exclusion criteria."
885.0,Excluded,ec3,Clearing the RF smog: making 802.11n robust to cross-technology interference,"Recent studies show that high-power cross-technology interference is becoming a major problem in today's 802.11 networks. Devices like baby monitors and cordless phones can cause a wireless LAN to lose connectivity. The existing approach for dealing with such high-power interferers makes the 802.11 network switch to a different channel; yet the ISM band is becoming increasingly crowded with diverse technologies, and hence many 802.11 access points may not find an interference-free channel.This paper presents TIMO, a MIMO design that enables 802.11n to communicate in the presence of high-power cross-technology interference. Unlike existing MIMO designs, however, which require all concurrent transmissions to belong to the same technology, TIMO can exploit MIMO capabilities to decode in the presence of a signal from a different technology, hence enabling diverse technologies to share the same frequency band. We implement a prototype of TIMO in GNURadio-USRP2 and show that it enables 802.11n to communicate in the presence of interference from baby monitors, cordless phones, and microwave ovens, transforming scenarios with a complete loss of connectivity to operational networks.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it deals with 802.11n, a wireless networking technology, which is a software-related domain. It is a primary study (IC4) and a quantitative study (implicitly, as it presents a prototype and experimental results). It does not violate any exclusion criteria."
2558.0,Included,included,The XP customer role in practice: three studies,"The customer is the only nondeveloper role in extreme programming (XP). The customer's explicit responsibilities are to drive the project, providing project requirements (user stories) and quality control (acceptance testing): unfortunately the customer must also shoulder a number of implicit responsibilities including liaison with external project stakeholders, especially project funders, clients, and end users, while maintaining the trust of both the development team and the wider business. In this paper, we report on a series of case studies of the customer role in XP projects. We have found that customers have a pressured and stressful role, leading to issues of sustainability.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and presents qualitative research (IC3) through case studies. It does not violate any exclusion criteria (EC1-EC9)."
86.0,Included,included,A comparison of model-based and judgment-based release planning in incremental software projects,"Numerous factors are involved when deciding when to implement which features in incremental software development. To facilitate a rational and efficient planning process, release planning models make such factors explicit and compute release plan alternatives according to optimization principles. However, experience suggests that industrial use of such models is limited. To investigate the feasibility of model and tool support, we compared input factors assumed by release planning models with factors considered by expert planners. The former factors were cataloged by systematically surveying release planning models, while the latter were elicited through repertory grid interviews in three software organizations. The findings indicate a substantial overlap between the two approaches. However, a detailed analysis reveals that models focus on only select parts of a possibly larger space of relevant planning factors. Three concrete areas of mismatch were identified: (1) continuously evolving requirements and specifications, (2) continuously changing prioritization criteria, and (3) authority-based decision processes. With these results in mind, models, tools and guidelines can be adjusted to address better real-life development processes.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and uses a comparative study (IC3). It does not violate any exclusion criteria (EC1-EC9)."
352.0,Included,included,Agile Adoption Story from NHN,"NHN has moved two hundred teams (including more than three thousand software developers, testers, designers, team leaders, project managers and project facilitators) from waterfall development to agile development for the last three years. We have focused on creating self-organizing teams, debt-free iterative development, transparency and automation. It took us about three years of incremental improvements to get to where we are now, and we are continuously trying to improve our organization. This paper will show you how to get started on your transition to agile development, with tips on how to move your team from waterfall to agile, insights into the benefits of agile as well as problems and issues you may experience. We will also cover agile project management, agile development tools, requirements in agile, and agile testing methods.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and is a primary study (IC4). It does not violate any exclusion criteria."
138.0,Included,included,A knowledge-based framework for extracting components in agile systems development,"Considerable strides have been made in the use of components in software development. Many proprietary enterprise resource planning (ERP) software environments use modular components to develop and customize “best practices” to meet a specific organizational need. In agile application development, many developers and users are asked to design systems in a short period of time. These applications may use components that are embedded in software repositories. The challenge then is how to select the right software components (data and procedures) to meet an application requirement. Although experienced developers may select and customize components to meet the needs of an application, such expertise may not be available to other applications. This paper presents a knowledge-based framework to select and customize software components and demonstrates its value in deriving quality specifications, even when the developers are relatively inexperienced.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1). It is a study from academia (IC2) and presents a knowledge-based framework, which is a research study (IC3) and a primary study (IC4). It does not violate any exclusion criteria."
1433.0,Excluded,ec3,Improving the efficiency of use of software engineering practices using product patterns,"Low efficiency of use of software engineering best practices and poor quality of the products developed are two of the main reasons for the failure of software projects. This paper describes an architectural model, based on the re-use of process and project assets supported by collaborative mechanisms, which improves the efficiency of use of software processes; and a set of quality parameters under validation. This model was implemented in real software projects.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
1359.0,Excluded,ec3,History of a Large Test Automation Project Using Selenium,"In 2007 I started work as a tester for a company called Socialtext. When I joined the company there was already a Selenium-based test framework in place, but there were only a couple of automated test cases created; we had about 400 test steps, or individual assertions about the behavior of the application. When I left Socialtext two years later, we had just surpassed 10,000 test steps in the main set of regression tests. We also had browser-specific test sets in place, an automated test case for visually checking the application, and a Continuous-Integration-like script that ran all day and all night against the latest version of the code. At about 4000 test steps, regression bugs released to production dropped essentially to zero. The other 6000 test steps covered ongoing new features in the project, and more robust testing of the older application functions. This report discusses how I helped grow this system, and the things we learned along the way that helped it be such a successful ongoing project. The report covers initial conditions and test design; discusses issues in application feature coverage; how and when to grow the system quickly; a couple of test design smells that caused us problems along the way; how we treat Continuous Integration in a system like this; and how we coped when significant parts of the User Interface were completely re-engineered.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it describes a large test automation project using Selenium, which is an agile testing practice. It is a study from industry (IC2) and represents a primary study detailing a real-world experience (IC4). It is a qualitative study describing a project's history and lessons learned."
