ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B_2,EXPLAIN_B_2
183.0,Excluded,ec3,A Passage to India,"Most American IT employees take a dim view of offshore outsourcing. It's considered unpatriotic and it drains valuable intellectual capital and jobs from the United States to destinations such as India or China. Online discussion forums on sites such as isyourjobgoingoffshore.com are headlined with titles such as ""How will you cope?"" and ""Is your career in danger?"" A cover story in BusinessWeek magazine a couple of years ago summed up the angst most people suffer when faced with offshoring: ""Is your job next?""",EXCLUDED,"The article is a news report and discussion summary, not a study. It does not address a specific research question or provide data analysis, thus failing to meet the criteria for a primary or secondary study (IC4) and potentially failing to address a research question (IC9)."
343.0,Included,included,Adoption of XP practices in the industry - A survey,"Agile software development has recently become popular in the software industry. The methodologies in the Agile family are considered to be based on best practices. The most popular approach, Extreme Programming (XP), recommends certain best practices during the requirements gathering, implementation and testing phases of software development. In this paper, the authors analyze the best practices according to data from recent case studies and survey studies to see if and how they are followed. Metaphor was the least used practice, while unit testing was one of the most popular. Most of the practices varied across studies and projects. Agile software development is evolutionary in nature, so customizing the practices is still well within its sounds. Copyright Â© 2007 John Wiley & Sons, Ltd.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry and academia (IC2), and utilizes survey data which is a quantitative research approach (IC3) and is a primary study (IC4). It does not violate any exclusion criteria."
1457.0,Excluded,ec4,Index,abstract is not available,EXCLUDED,"The abstract is not available, making it impossible to determine if the article addresses requirements in software projects using agile methodologies, whether it is from industry or academia, or if it is a primary or secondary study. Therefore, it fails to meet the inclusion criteria."
976.0,Included,included,Customer and user involvement in agile software development,"Studies of user involvement in agile development are very scarce. We provide a case study of how user involvement took place in a large agile project, which utilized the agile method eXtreme Programming. Planning games, user stories and story cards, working software and acceptance tests structured the user involvement. We found genuine customer and user involvement in the form of direct and indirect participation in the project. The involved customer representatives played informative, consultative and participative roles in the project. This lead to their functional empowerment i.e. the users were enabled to carry out their work to their own satisfaction and in an effective, efficient and economical manner. Â© 2009 Springer Berlin Heidelberg.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
561.0,Excluded,ec6,Analyzing Effectiveness of Workshops for Learning Agile Development Principles,"Workshops are sometimes known as effective ways to learn the human and social factors of software engineering. However, their effectiveness in learning agile development principles in particular has not yet been determined, despite the fact that numerous agile development workshops have been held over the years. In this paper, we analyze the effectiveness of agile development workshops through an experiment, and show that one of representative workshops is indeed effective at learning agile principles. Self-study is another commonly used method to learn something new. Therefore, we compare the effectiveness of workshops with that of self-study to better illustrate the effectiveness of agile development workshops. In our experiment, we examine 7 workshop subjects and 8 self-study subjects, and compare their scores on the agile mind check, which is a method used to measure their degree of mastery of agile principles. As a result, we demonstrate the effectiveness of agile development workshops, especially those that simulate actual experiences. We also show that one of workshops is more effective than self-study regarding the agile mind check score.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and employs a quantitative research approach through an experiment comparing workshop and self-study results (IC3) and is a primary study (IC4). It does not violate any exclusion criteria."
2715.0,Excluded,ec7,Using annotations in the naked objects framework to explore data requirements,"The creation of conceptual data design that appropriately represents specific application domain is one of the main challenges in requirements engineering. An initiative to help designers is the Naked Objects framework, where it is possible to ...",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study (abstract suggests research) (IC2). It is a primary study (IC4). It does not violate any exclusion criteria.
1225.0,Included,included,Extending XP practices to support security requirements engineering,"This paper proposes a way of extending eXtreme Programming (XP) practices, in particular the original planning game and the coding guidelines, to aid the developers and the customer to engineer security requirements while maintaining the iterative and rapid feedback-driven nature of XP. More specifically, these steps result in two new security-specific flavours of XP User stories: Abuser stories (threat scenarios) and Security-related User stories (security functionalities). The introduced extensions also aid in formulating security-specific coding and design standards to be used in the project, as well as in understanding the need for supporting specific Security-related User stories by the system. The proposed extensions have been tested in a student project.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), and employs qualitative research (the testing in a student project implies a case study approach, which is qualitative) (IC3). It does not violate any exclusion criteria."
2539.0,Excluded,ec3,The Status of Project Management within a City Hall of a European Capital,"We live in times of changes. The credit-crunch has affected businesses and organisations all over the world, its consequences being layoffs, cutbacks in projects due to lack of funding amongst other things. The municipality of Reykjavik is no exception; it is one of the largest workplaces in Iceland with operations that are diverse and complex. Employees are well educated specialists and many have studied management. No \{PMO\} is in place, and therefore there is no standardized set of practices and procedures regarding the preparation and execution of projects, nor a centralized documentation of projects completed (or failed). The Human Resource System does not list the abilities and education of its employees and no formal knowledge management is practiced. The level of project management maturity is uncertain and this paper attempts to give an overview of the maturity level of the municipality. Finally a suggestion is made on how project- and knowledge management might be strengthened in order to increase support and cooperation between offices and departments, enhance project management consciousness and -skills and improve the efficiency of municipal organisations.",EXCLUDED,"The article does not address software requirements and focuses on project and knowledge management within a municipality, not specifically agile methodologies or requirements in software projects. It violates EC3 and IC1."
83.0,Included,included,A comparative case study on clients participation in a 'traditional' and in an Agile software company,"Agile literature suggests that the active and continuous participation and involvement of the clients throughout the project is key to building the right product and raise users' satisfaction. However, relatively little research has been made on comparing what makes clients happy in 'traditional' companies that use planed-driven processes and in agile companies. In turn, it's hard to collect and evaluate evidence in favor of either settings. This paper fills in this gap and compares two software development companies in a Nord-European country in respect to client participation and its impact on the clients' satisfaction with the project. One of the companies is agile by its design while the other follows a 'traditional' software development approach. Our study suggests that active clients' participation is not an exclusive attribute of agile projects and that it can be successfully integrated (and implemented) in a 'traditional' project as well. Further, the study shows that by involving clients, software companies have the chance to get higher customer satisfaction, regardless whether or not they implement agile software development processes. Although our study is not quantitative in nature, we think that it is indicative about the impact of the factor ""client's participation"" on the client's satisfaction.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry (IC2). It's a qualitative case study (IC3) and a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9).
1866.0,Excluded,ec7,Practical Challenges for Methods Transforming i* Goal Models into Business Process Models," The field of requirements engineering for business processes has grown during the last several years. As business processes are assumed to fulfil organizational goals, goal models could be transformed into business process models that specify how business processes fulfil the organizational goals. Although both the fields of Goal-Oriented RE (GORE) and Business Process Management (BPM) received a lot of attention from researchers, the methods to transform goal models into business process models still need further research. This scientific evaluation paper analyses current methods to identify the practical challenges that need to be addressed for an effective transformation of goal models into business process models. We illustrate the discovered challenges using the case study of Seven-Eleven Japan. The main challenges that were discovered are a lack of responsible role, insufficient concept mappings, informality of the transformation algorithm, no full support for organisational structure and a lack of inter-model consistency checks. Our expected contribution of discovering these challenges is to lower the barriers of transferring new goal-to-process methods to industry. As we consider i* constructs the most adequate in GORE for our purposes, we limit our study to transformations that start from i* goal models.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) as it focuses on transforming goal models (from GORE) into business process models. It is a study from academia (IC2) and presents qualitative research (IC3) through a case study. It does not violate any exclusion criteria (EC1-EC9).
7.0,Included,included,\{CASE\} 9 - The \{HURIE\} method: A case study combining requirements gathering and user interface evaluation,"Publisher Summary This chapter discusses that as the usability team evaluates the emerging user interface (UI) design for a game like tool for teaching battle command software through distance learning, they found themselves in the uneasy position of having started to plan for two pluralistic usability walk-throughs (WTs) with two different but equally time-constrained user samples and a new discovery that even the product development team members were uncertain as to the product requirements. The team could have postponed the \{UI\} evaluations but instead chose to try to take full advantage of the test participants already scheduled and to conduct a hybrid method wherein they, in parallel, gathered user requirements information and evaluated the \{UI\} prototype. They selected the pluralistic usability \{WT\} as their evaluation method, both because it allowed them to collect data from a number of these valuable and hard-to-schedule users at the same time and that it would allow for a dialogue between these representative users and the product developers, thus speeding up the back-and-forth that was necessary if they were to be engaged in an iterative design process. The team added a requirements-gathering exercise onto the front of the pluralistic usability \{WT\} to collect user requirements data before biasing the pluralistic usability \{WT\} participants with the \{UI\} prototype. The early delivery of a \{UI\} prototype for evaluation helps meet the agile principle of early and continuous delivery.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry (IC2). It presents a case study combining requirements gathering and UI evaluation, which is a qualitative research approach (IC3) and a primary study (IC4). It does not violate any exclusion criteria."
2648.0,Excluded,ec3,Transparently bridging semantic gap in \{CPU\} management for virtualized environments,"Consolidated environments are progressively accommodating diverse and unpredictable workloads in conjunction with virtual desktop infrastructure and cloud computing. Unpredictable workloads, however, aggravate the semantic gap between the virtual machine monitor and guest operating systems, leading to inefficient resource management. In particular, \{CPU\} management for virtual machines has a critical impact on I/O performance in cases where the virtual machine monitor is agnostic about the internal workloads of each virtual machine. This paper presents virtual machine scheduling techniques for transparently bridging the semantic gap that is a result of consolidated workloads. To enable us to achieve this goal, we ensure that the virtual machine monitor is aware of task-level I/O-boundedness inside a virtual machine using inference techniques, thereby improving I/O performance without compromising \{CPU\} fairness. In addition, we address performance anomalies arising from the indirect use of I/O devices via a driver virtual machine at the scheduling level. The proposed techniques are implemented on the Xen virtual machine monitor and evaluated with micro-benchmarks and real workloads on Linux and Windows guest operating systems.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it focuses on virtual machine scheduling and resource management in virtualized environments, specifically addressing the semantic gap in CPU management. It is a primary study (IC4) presenting original techniques and evaluations. The research is quantitative due to the use of micro-benchmarks and real workloads (IC3). It does not violate any exclusion criteria."
1647.0,Included,included,Managing software projects with business-based requirements,"For many organizations that are neither software product companies nor system integrators, the expense and cultural change required for full process rollout can be prohibitive. Proponents of agile processes/methods (such as extreme programming) suggest that these ""lightweight"" approaches are extremely effective. I would agree that there are many powerful aspects within these approaches. I suggest, however, that by taking an objective-based business requirements approach to project management, software projects have a high probability of running on time, and remaining in scope and within budget. Addressing requirement challenges, independent of adopting a full process, can offer many of the benefits of full process adoption while avoiding most of the expense and human issues involved with full process rollout. A business-based requirements approach is an easy-to-adopt, risk-free entry point that offers tangible quality improvements. This approach suits any project scope. Whether building a complex system for enterprise resource planning or customer relationship management, or developing small, single-user software programs, defining business requirements improves any system delivery.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study (IC4). It's a primary study (IC3) and does not violate any exclusion criteria (EC1-EC9).
468.0,Included,included,"Ahaa --agile, hybrid assessment method for automotive, safety critical smes","The need for software is increasingly growing in the automotive industry. Software development projects are, however, often troubled by time and budget overruns, resulting in systems that do not fulfill customer requirements. Both research and industry lack strategies to combine reducing the long software development lifecycles (as required by time-to-market demands) with increasing the quality of the software developed. Software process improvement (SPI) provides the first step in the move towards software quality, and assessments are a vital part of this process. Unfortunately, software process assessments are often expensive and time consuming. Additionally, they often provide companies with a long list of issues without providing realistic suggestions. The goal of this paper is to describe a new low-overhead assessment method that has been designed specifically for small-to-medium-sized (SMEs) organisations wishing to be automotive software suppliers. This assessment method integrates the structured-ness of the plan-driven SPI models of Capability Maturity Model Integration (CMMI) and Automotive SPICE with the flexibleness of agile practices.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1). It is a study from industry (IC2) and presents qualitative research (the description of a new assessment method). It does not violate any exclusion criteria.
2794.0,Excluded,ec3,Web-based tool for automatic acceptance test execution and scripting for programmers and customers,"Software testing is a software engineering practice that improves the quality of developed computer systems. It is a testing discipline strongly related to the agile software development method Extreme Programming (XP) [2], thus this paper examines acceptance ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
629.0,Included,included,Automated Acceptance Testing as an Agile Requirements Engineering Practice,"This article describes how the use of automated acceptance test-driven development (ATDD) impacts requirements engineering in software development. We extend an existing framework of inherent risks in RE by adding knowledge from literature and a case study. We show how ATDD can be seen as a mix of the traditional RE focus on documentation and the agile focus on iterative communication. ATDD can mitigate some of the inherent risks in RE. It also carries with it the need for a proper domain and a very rigorous development method that requires disciplined developers and dedicated customers, preferably on-site.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and uses qualitative research (as it describes a case study) (IC3). It does not violate any exclusion criteria."
1687.0,Excluded,ec3,MiReAS: a mixed reality software framework for iterative prototyping of control strategies for an indoor airship,"Virtual prototyping has become an established design tool in complex interdisciplinary development processes using state-of-the-art virtual reality techniques. Due to numerous benefits virtual prototyping has seen increasing acceptance in recent years, ...",INCLUDED,"The article addresses software requirements within the context of iterative prototyping of control strategies for an indoor airship, which falls under the scope of software projects using agile methodologies. It is a study from academia and appears to be a primary study (as it's an abstract), and the abstract suggests a research-oriented approach."
1995.0,Included,included,Rapid user centered design techniques: challenges and solutions,"This SIG provides a forum for discussing how user-centered methods, including methods like Contextual Design that include field data gathering, can be modified to support short development time frames and organizations using rapid development methodologies. We share ideas for how to get field data into the fast-paced development process, discuss the tradeoffs that can reasonably be made, and talk about techniques for working closely with developers so they value the influx of customer field data. We start by sharing our experiences, and then lead participants through discussions of their key challenges to generate solutions. We record our collective knowledge for the CHI community.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry/academia (IC2) as it shares experiences and discusses challenges and solutions. It's a primary study (IC4) presenting original research and does not violate any exclusion criteria (EC1-EC9).
2253.0,Excluded,ec3,Software security for small development teams: a case study,"Microsoft is developing wide-spread software solutions like the Windows operating system and the Office suite. In order to improve security of their products, they have introduced the Microsoft Security Development Lifecycle (MS-SDL). Ample documentation about the MS-SDL is available, thus, allowing other companies to adopt the lifecycle as well. We were wondering whether an adoption of the lifecycle is possible and useful for real small development teams, e.g., for a single developing person. In order to find out, we have done a practical test, i.e., we have used the MS-SDL for the development of a small, but real-world software project. The findings will be presented in this paper.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a primary study (IC4). It is a case study from industry (IC2) and presents qualitative research (as it describes a practical test and findings). It does not violate any exclusion criteria.
2235.0,Included,included,Software process improvement through the Lean Measurement (SPI-LEAM) method,"Software process improvement methods help to continuously refine and adjust the software process to improve its performance (e.g., in terms of lead-time, quality of the software product, reduction of change requests, and so forth). Lean software development propagates two important principles that help process improvement, namely identification of waste in the process and considering interactions between the individual parts of the software process from an end-to-end perspective. A large shift of thinking about the own way of working is often required to adopt lean. One of the potential main sources of failure is to try to make a too large shift about the ways of working at once. Therefore, the change to lean has to be done in a continuous and incremental way. In response to this we propose a novel approach to bring together the quality improvement paradigm and lean software development practices, the approach being called Software Process Improvement through the Lean Measurement (SPI-LEAM) Method. The method allows to assess the performance of the development process and take continuous actions to arrive at a more lean software process over time. The method is under implementation in industry and an initial evaluation of the method has been performed.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry and academia (IC2). It presents a research method (SPI-LEAM) for software process improvement, which is a qualitative or quantitative study (IC3) and is a primary study (IC4). It does not violate any exclusion criteria."
2613.0,Included,included,Towards an agile process for building software product lines,"Software product lines are sets of software systems that share common features. Product lines are built as if they were a family of products, identifying those features that change and those that can be reused. There is an evident incompatibility between the requirements of software product lines and agile practices. We report on experiments that used Feature-Driven Development to build software product lines, and describe the minor extensions that were useful for developing software product lines. Â© Springer-Verlag Berlin Heidelberg 2006.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria."
386.0,Excluded,ec3,Agile in the Bathtub: Developing and Producing Bathtubs the Agile Way," This is a report about the introduction of Agile/Lean methodologies at an Italian company producing luxury hydromassage bathtubs and showers. Initially focused on product development and portfolio management, the Agile/Lean transition has been extended to other departments of the company. This has been a significant experience in combining Agile and Lean in a non-software context.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry (IC2). It's a primary study (IC4) and presents qualitative and quantitative research findings (IC3). It does not violate any exclusion criteria.
