ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A,EXPLAIN_A
1059.0,Included,included,Documentation Work in Agile Teams: The Role of Documentation Formalism in Achieving a Sustainable Practice.,"As its second guiding principle, agile software development promotes working software over comprehensive documentation. In this paper we investigate alignment between two different documentation practices and agile development. We report upon an experiment conducted to explore the impact of formalism and media type on various dimensions of documentation practice in agile teams. 28 students in 8 teams were divided into two groups: SAD and UML. Group SAD was to update and deliver their high-level software architecture in form of a textual description defined by RUP templates. Group UML was instructed to update and deliver their low-level software design in form of UML models. Our results show that iterative documentation practices led to more extensive and more detailed textual documentation. We found that writing documentation was perceived as a intrusive task leading to task specialization and allocation of documentation to less qualified team members. Consequently, this hampered collaboration within the team. Based in our findings, we suggest that if documentation is to be delivered with the project, producing documentation should be communicated and accepted by the team as a proper product. Furthermore, we argue that codification of internal development knowledge should be a non-intrusive task.",INCLUDED,"The article is written in English (EC1 not violated). It addresses software requirements in agile teams (IC1 satisfied). The study is conducted in an academic setting with students, thus meeting IC2. The research is experimental and quantitative (IC3 and IC4 satisfied). It does not deal with teaching agile methods (EC6 not violated), does not fail to address an agile methodology (EC7 not violated), and answers research questions about documentation formalism and its impact (EC9 not violated). The study is not a tertiary or meta-analysis (EC5 not violated) and is not incomplete or a draft (EC4 not violated). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria, leading to classification as INCLUDED."
1134.0,Excluded,ec3,Engaging the net generation with evidence-based software engineering through a community-driven web database,"Software engineering faculty face the challenge of educating future researchers and industry practitioners regarding the generation of empirical software engineering studies and their use in evidence-based software engineering. In order to engage the Net generation with this topic, we propose development and population of a community-driven Web database containing summaries of empirical software engineering studies. We also present our experience with integrating these activities into a graduate software engineering course. These efforts resulted in the creation of â€œSEEDS: Software Engineering Evidence Database Systemâ€�. Graduate students initially populated \{SEEDS\} with 216 summaries of empirical software engineering studies. The summaries were randomly sampled and reviewed by industry professionals who found the student-written summaries to be at least as useful as professional-written summaries. In fact, 30% more of the respondents found the student-written summaries to be â€œvery usefulâ€�. Motivations, student and instructor-developed prototypes, and assessments of the resulting artifacts will be discussed.",EXCLUDED,"The article is an educational initiative focused on engaging students with evidence-based software engineering through a community-driven database. It does not address software requirements in software projects using agile methodologies (violates EC3). Additionally, the study is primarily pedagogical and does not involve any agile methodology, thus failing to address at least one agile methodology (violates EC7)."
2741.0,Excluded,ec3,Using metric visualization and sharing tool to drive agile-related practices,"This paper presents a metric visualization and sharing tool that supports management and control of Agile-related practices, such as test-driven development, continuous integration, user stories, and pair programming. The tool is part of a larger framework but can be used as a stand-alone system. It integrates data coming from different sources: automatic non-invasive data collection plug-ins, bug and task tracking repositories, code parsers, manual user input, etc. The tool also provides customizable indicators that enable non-experts in the domain to get the general status of the observed process or product at-a-glance. The dashboard-based implementation of the tool is tailored to support multiple user roles, including developers, managers, and even clients. Â© 2009 Springer Berlin Heidelberg.",INCLUDED,"The article addresses software project requirements in the context of agile methodologies (e.g., test-driven development, continuous integration, user stories, pair programming) and presents a tool that supports agile-related practices. It is a primary study describing a developed system, not a draft, abstract, or tertiary study. It does not violate any exclusion criteria (EC1–EC9): it is in English, addresses software requirements, is not a meta-analysis or teaching-focused study, and addresses at least one agile methodology. It satisfies all inclusion criteria: it focuses on software project requirements using agile methods, is a primary study, and is from an academic context. Therefore, it is classified as INCLUDED."
1509.0,Included,included,Integrating product family modeling with development management in agile methods,"Software product families and agile development have emerged as a popular means in software engineering. In this position paper, we discuss how development management in agile methods can be integrated with software product family structure modeling. ...",EXCLUDED,"The article is a position paper that discusses integration concepts without presenting empirical study results or addressing specific software requirements in agile development. It fails to address at least one agile methodology (EC7) and does not provide evidence of research questions being answered (EC9). Additionally, it is not a primary study but a conceptual discussion, which falls under tertiary content (EC5). Therefore, it violates multiple exclusion criteria and is classified as EXCLUDED."
938.0,Excluded,ec3,Complecto mutatio: Teaching software design best practices using multi-platform development,"This paper argues that students can best appreciate the benefits of software design principles when they have to work on a project in which requirements change repeatedly in some substantial way over the course of a semester. This paper describes two different semester-long projects in which substantial change was enforced upon the students by making them develop a system that had to work on three different user interface platforms (text-based console, desktop Windows, and a mobile Pocket PC). By making the students plan and adapt for this change the students were better able to truly appreciate the benefits of good design and were willing to take the extra effort to implement a design that reflects the principles taught in most object-oriented design courses. One of the key principles engaged by this approach was the importance of a layered architecture to software projects driven by change. Â© 2008 EDSIG.",EXCLUDED,"The article addresses teaching software design best practices and focuses on educational methodology rather than software requirements in agile projects. It does not deal with software requirements or agile methodologies as defined in the inclusion criteria (IC1), and instead focuses on teaching agile methods (EC6). Therefore, it violates Exclusion Criterion EC6."
2617.0,Excluded,ec3,Towards automated testing of web service choreographies,"Web service choreographies have been proposed as a decentralized scalable way of composing services in a SOA environment. In spite of all the benefits of choreographies, the decentralized flow of information, the parallelism, and multiple party communication ...",EXCLUDED,"The article does not address software requirements and focuses on web service choreographies, which is outside the scope of agile methodologies. It violates Exclusion Criterion EC3."
589.0,Included,included,Approximation of \{COSMIC\} functional size to support early effort estimation in Agile,"The demands in the software industry of estimating development effort in the early phases of development are met by measuring software size from user requirements. A large number of companies have adapted themselves with Agile processes, which, although, promise rapid software development, pose a huge burden on the development teams for continual decision making and expert judgement, when estimating the size of the software components to be developed at each iteration. COSMIC, on the other hand, is an ISO/IEC international standard that presents an objective method of measuring the functional size of the software from user requirements. However, its measurement process is not compatible with Agile processes, as \{COSMIC\} requires user requirements to be formalised and decomposed at a level of granularity where external interactions with the system are visible to the human measurer. This time-consuming task is avoided by agile processes, leaving it with the only option of quick subjective judgement by human measurers for size measurement that often tends to be erroneous. In this article, we address these issues by presenting an approach to approximate \{COSMIC\} functional size from informally written textual requirements demonstrating its applicability in popular agile processes. We also discuss the results of a preliminary experiment studying the feasibility of automating our approach using supervised text mining.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), specifically focusing on estimating functional size using COSMIC in early agile phases. It is a primary study (IC4) conducted in a research context (IC2), and the study is qualitative in nature (IC3). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not a draft or abstract (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (agile processes), and answers at least one research question (feasibility of approximating COSMIC size from textual requirements). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
554.0,Excluded,ec3,Analysing computer science students' teamwork role adoption in an online self-organised teamwork activity,"Computer Science (CS) professionals are regularly required to work in teams to solve complex problems. Agile software development processes are increasingly popular in organisations as a method for teamwork but the self-organising nature of the method and lack of strictly allocated roles means that graduates need to know how to adopt and transition between roles effectively. While online teamwork makes team processes and behaviours transparent, educators are often confronted by the amount of data and difficulty in how to judge roles and behaviours to provide meaningful feedback to students. Furthermore, assessment of teamwork does not necessarily ignite a need to identify roles and behaviours as feedback is usually based on the product, rather than processes and behaviours. Using Dickinson and McIntyre's teamwork roles, we extend the framework to include explicit behaviours to analyse one class of students' self-organised team interactions in an online discussion space as solved open-ended problems. The collaborative activity did encourage role adoption, however not all students moved fluidly through the roles. Despite the lack of defined roles, one or two students adopted leadership roles, but attempts at leadership were not always successful. We discovered other less-obvious roles were equally important for maintaining and progressing team discussions. In this paper, we discuss the roles that emerged and suggest strategies for encouraging and assessing online teamwork. Our framework may prove to be a guide for others seeking to analyse students' teamwork and provides a guide for what behaviours a teacher might look for in online environments. Our findings support the need to develop tools that provide real-time visual feedback to students and teachers about student behaviour and roles when undertaking teamwork in online spaces.",EXCLUDED,"The article does not address software requirements or software project requirements using agile methodologies. It focuses on analyzing students' teamwork roles in an online educational setting, which falls under teaching and educational research rather than software requirements in software projects. Therefore, it violates Exclusion Criterion EC3 (does not address software requirements) and is classified as EXCLUDED."
1305.0,Excluded,ec3,Fully Distributed Scrum: Linear Scalability of Production between San Francisco and India,"The Scrum software development framework was designed for the hyperproductive state where productivity increases by 5-10 times over waterfall teams and many colocated teams have achieved this effect. In 2006, Xebia (The Netherlands) started localized projects with half Dutch and half Indian team members. After establishing a localized velocity of five times their waterfall competitors on the same project, they moved the Indian members of the team to India and showed stable velocity with fully distributed teams. The ability to achieve hyperproductivity with distributed, outsourced teams was shown to be a repeatable process and a fully distributed model is now the recommended standard when organizations have disciplined Scrum teams with full implementation of XP engineering practices inside the Scrum. Previous studies used overlapping time zones to ease communication and create a single distributed team. The goal of this report is to go one step further and show the same results with team members separated by the 12.5 hour time difference between India and San Francisco. If Scrum works without overlapping time zones then applying it to the mainstream offshoring practice in North America will be possible. In 2008, Xebia India started engagements with partners like TBD.com, a social networking site in San Francisco. TBD has an existing core team of developers doing Scrum with an established local velocity. Adding Xebia India developers to the San Francisco team with a Fully Distributed Scrum model achieved linear scalability with a globally distributed outsourced team.",INCLUDED,"The article addresses software project requirements using agile methodologies (Scrum), specifically focusing on distributed Scrum teams. It is a primary study that reports empirical findings from real-world industry projects (Xebia India and TBD.com). The study does not violate any exclusion criteria: it is in English (EC1), addresses software development requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (Scrum) (EC7), and answers the research question about linear scalability in fully distributed teams (EC9). All inclusion criteria are met."
2409.0,Excluded,ec3,Test-driven web application development in Java,"Today, software availability as well as adaptability has a strong impact on application development. Together with the success of the Internet technology, it is often necessary to offer a web-based software solution. For Java development, J2EE builds a bridge from traditional towards web application development. Java Server Pages and Servlets allow the implementation of web sites with dynamic content. Anyway, it is still possible to apply well-tried programming paradigms, e.g. the Model-View-Controller (MVC) paradigm. With regard to software quality as well as adaptability, application development is affected more and more by advanced testing techniques. Especially unit testing provides a powerful technique to develop new functionality as well as to extend and reuse existing parts. This is also strengthened by the success of agile processes that force test-driven development. From there, application code grows up with unit tests from scratch on. For Java, JUnit has become the defacto standard unit test environment. Nevertheless, test-driven web application development requires broadening the unit test approach. Considering the special requirements of web application development, both the scope of the unit tests as well as the JUnit framework itself have to be extended to enable a test-driven development. In this paper, we present an approach to customize the unit test cycle as well as the JUnit framework towards a test-driven web application development. Â© Springer-Verlag Berlin Heidelberg 2003.",EXCLUDED,"The article is an abstract from a study that does not clearly address at least one agile methodology (EC7), as it only mentions test-driven development in the context of agile processes without specifying which agile methodology is addressed. Additionally, it fails to answer at least one research question (EC9), as the abstract does not detail the specific research questions or findings. Therefore, it violates inclusion criterion IC9 and exclusion criterion EC7 and EC9, leading to classification as EXCLUDED."
350.0,Included,included,After the scrum: Twenty years of working without documentation,"Agile processes enable software development projects to react to rapid changes in the development environment However, they are often criticized for not creating and maintaining standard documentation such as requirements and design documentation The lack of documentation can be detrimental for maintaining knowledge, especially in the long run, because there is no explicit medium for communication to new people and among existing developers This poses an important question: whether the use of agile processes in long run is feasible In this paper, we presented a field study of an organization that has been using an agile process for more than 20 years and has been successful in maintaining knowledge over that period Instead of written documentation, they use living documents, well-connected communication, and working software are prioritized as mediums for maintaining knowledge However, success is not easily achieved There are important factors that enable the organization to use the current practices successfully These factors are: shared values, overlapping knowledge among team members, low turnover rate, and well-understood requirements.",INCLUDED,"The article addresses software project requirements in the context of agile methodologies (specifically Scrum), as it examines how an organization maintains knowledge over a long period using agile practices. It is a primary field study from industry, qualitative in nature, and directly responds to the research question of whether long-term agile use is feasible. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile (EC6), addresses at least one agile methodology (Scrum, EC7), and answers a key research question (EC9). Therefore, it meets all inclusion criteria and is classified as INCLUDED."
1380.0,Included,included,How the Business Analyst supports and encourages collaboration on agile projects,"Agile teams need the Business Analyst (BA) to clearly define and communicate the detailed user stories to ensure a successful product. MITRE's Corporate IT Systems Engineering department supports software development activities which recently adopted an agile methodology. Unlike the detailed requirements documentation of more traditional, waterfall-based projects, we have found the streamlined &#x201C;user stories&#x201D; inadequate for developers or testers. Our BA experiences with eliciting user story details and maintaining the backlog for sprint planning are a critical component to agile development. BA activities include grooming the backlog, documenting user stories with detailed contracts, and performing user story verification through testing. This paper will review the techniques we have used during agile projects to manage the sprint cycle, including templates for user story management. Capturing artifacts from other agile projects and documenting recommended agile process guidelines can help projects be successful through reuse and collaboration. Many agile projects generate artifacts that are lost or are created for the benefit of only their project and discarded when through. Agile encourages lean documentation in order to maximize agility. We established a repository using an internal website where we documented corporte IT processes and share agile templates and samples. This repository includes samples of sprint schedules, backlog lists, burn-down charts, retrospective items, and user stories. The corporate IT process recommends agile but also includes traditional waterfall guidance and correlates the two different approaches. All projects, whether they are agile or otherwise, need similar deliverables, including project schedules and project plans. In correlating agile considerations to a waterfall approach, we hope to ease the transition to agile. The process guidance and repository site promotes collaboration, reuse, and review among agile pro- ects within the organization.",INCLUDED,"The article is written in English, addresses software project requirements in an agile context, and focuses on the role of Business Analysts in managing user stories and promoting collaboration. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9); it is a primary study from industry (MITRE's Corporate IT Systems Engineering department), qualitative in nature, and addresses at least one agile methodology (agile project management with user stories and sprint cycles). It satisfies all inclusion criteria: IC1 (software requirements in agile projects), IC2 (industry setting), IC3 (qualitative research), and IC4 (primary study)."
602.0,Included,included,Are you biting off more than you can chew? A case study on causes and effects of overscoping in large-scale software engineering,"Context Scope management is a core part of software release management and often a key factor in releasing successful software products to the market. In a market-driven case, when only a few requirements are known a priori, the risk of overscoping may increase. Objective This paper reports on findings from a case study aimed at understanding overscoping in large-scale, market-driven software development projects, and how agile requirements engineering practices may affect this situation. Method Based on a hypothesis of which factors that may be involved in an overscoping situation, semi-structured interviews were performed with nine practitioners at a large, market-driven software company. The results from the interviews were validated by six (other) practitioners at the case company via a questionnaire. Results The results provide a detailed picture of overscoping as a phenomenon including a number of causes, root causes and effects, and indicate that overscoping is mainly caused by operating in a fast-moving market-driven domain and how this ever-changing inflow of requirements is managed. Weak awareness of overall goals, in combination with low development involvement in early phases, may contribute to â€˜biting offâ€™ more than a project can â€˜chewâ€™. Furthermore, overscoping may lead to a number of potentially serious and expensive consequences, including quality issues, delays and failure to meet customer expectations. Finally, the study indicates that overscoping occurs also when applying agile requirements engineering practices, though the overload is more manageable and perceived to result in less wasted effort when applying a continuous scope prioritization, in combination with gradual requirements detailing and a close cooperation within cross-functional teams. Conclusion The results provide an increased understanding of scoping as a complex and continuous activity, including an analysis of the causes, effects, and a discussion on possible impact of agile requirements engineering practices to the issue of overscoping. The results presented in this paper can be used to identify potential factors to address in order to achieve a more realistic project scope.",INCLUDED,"The article addresses software requirements in large-scale software projects using agile methodologies, specifically focusing on overscoping and agile requirements engineering practices. It is a primary study based on interviews and questionnaires, conducted in an industry setting. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (through agile requirements engineering), and answers at least one research question (on causes and effects of overscoping). All inclusion criteria are satisfied."
2611.0,Included,included,Towards agile security in web applications,"In this paper, we present an approach that we have used to address security when running projects according to agile principles. Misuse stories have been added to user stories to capture malicious use of the application. Furthermore, misuse stories have ...",INCLUDED,"The article addresses software requirements in the context of agile methodologies by introducing misuse stories to user stories for security considerations in web applications. It is not written in a language other than English, is not a draft or abstract, does not deal with teaching agile methods, is not a tertiary or meta-analysis, and addresses at least one agile methodology (agile principles). It meets all inclusion criteria: it addresses software project requirements using agile methods, is a study (primary or secondary), and is from an academic or industry context. No exclusion criteria are violated."
1712.0,Included,included,Modeling user story completion of an agile software process,"Although some researchers have studied agile techniques of software development using simulation, simulation studies of actual agile projects are difficult to find. This report on an industrial case study seeks to address this need by presenting an ...",INCLUDED,"The article is written in English, addresses software requirements in agile methodologies through an industrial case study, and focuses on modeling user story completion in an agile software process. It is a primary study based on real-world data, not a draft, abstract, or tertiary study. It does not deal with teaching agile methods, nor does it fail to address an agile methodology or research question. All inclusion criteria are met, and no exclusion criteria are violated."
484.0,Included,included,An agile hypertext design methodology,"Customers are driving down lead times for software, especially for Web applications, to only a few months. While a number of hypertext design models exist, they do not address the issue of the requirements and analysis process that normally feeds the design process. In this paper we present an agile approach to developing hypertext applications, which focuses on the requirements and analysis stages, something that is largely ignored in current methodologies.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies as it focuses on hypertext design and the requirements and analysis stages, which are not directly tied to software project requirements. It fails to address at least one agile methodology and does not clearly present a study on software project requirements, violating Exclusion Criterion EC7."
483.0,Included,included,An Agile Development Team's Quest for CMMI® Maturity Level 5,"Pragmatics performs agile development, has been rated at CMMI (Capability Maturity Model Integration) maturity level 4, and is striving to achieve CMMI maturity level (CML) 5. By maturing our agile disciplines, we feel we will not only improve the performance of our agile teams, which will ultimately benefit our agile development practices regardless of our appraisal rating, but will also lead to our being appraised at CML 5. This experience report describes the steps we are taking to improve our agile development disciplines, which we believe will lead to our being appraised at CML 5.",EXCLUDED,"The article violates Exclusion Criterion EC7: it fails to address at least one agile methodology. The abstract describes efforts to improve agile development disciplines in general but does not specify or address any particular agile methodology (e.g., Scrum, Kanban, XP). Additionally, it focuses on CMMI maturity levels rather than software requirements or agile practices directly related to requirements management, which aligns with EC3. Thus, it does not meet the core focus of addressing software requirements using agile methodologies."
1800.0,Included,included,Ontology based application model for feature driven development,"The upcoming technology support for semantic web promises fresh directions for Software Engineering community. Also semantic web has its roots in knowledge engineering that provoke software engineers to look for application of ontology applications throughout the Software Engineering lifecycle. The internal components of a semantic web are ""light weight"", and may be of less quality standards than the externally visible modules. In fact the internal components are generated from external (ontological) component. That's the reason agile development approaches such as Feature Driven Development (FDD) are suitable for application's internal component development. The FDD process is based on its first step of developing the ""overall model"" which is build using the information in requirement document and later used for deriving the feature list but there is no particular representation for this model that can be used for checking the quality of model. Considering such model as a requirement, we propose ontology based derivation of overall model that can be used for checking the quality of model and later be used for generation of features from it. Advantages of ontology-based feature Driven development are also discussed.",INCLUDED,"The article addresses software requirements in the context of agile methodology (Feature Driven Development), which satisfies IC1. It presents a proposed approach using ontology to improve model quality in FDD, a specific agile methodology, thus meeting IC7. The study is a primary research contribution, not a draft, abstract, or tertiary work, fulfilling IC4. It is not focused on teaching agile methods (EC6), does not involve meta-analysis or tertiary research (EC5), and is written in English (EC1). It does not fail to address software requirements (EC3) or fail to answer research questions (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria, resulting in 'INCLUDED'."
1987.0,Included,included,Query-based requirements engineering for health care information systems: Examples and prospects,"Designing healthcare information systems is a challenge to software engineering theory and practice. Many requirements engineering (RE) methods demand user-participation, clear functional objectives and a well defined context of use. These demands are hard to meet in the healthcare domain, which is characterized by high diversity, complexity and little time and money to spend. There are many examples of healthcare software systems that have failed due to lacking investment in the early phases of design and requirements analysis. We have developed methods for gathering detailed observational data about care and communication practice. In this article, we explain how this data can be used for iterative, demand-driven, requirements elicitation and to answer design questions. The examples are taken from structured observation of actors, situations, information usage and activities at two Norwegian hospitals. We regard this approach as a useful supplement to other RE methods, in particular for agile development methods.",INCLUDED,"The article addresses software requirements in healthcare information systems using agile development methods, specifically through query-based requirements engineering. It is written in English, focuses on a software project context, and presents a primary study based on observational data from real-world healthcare settings. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9), as it addresses software requirements, is not a draft or abstract, is not a tertiary or meta-analysis, does not focus on teaching agile methods, and addresses at least one agile methodology (iterative, demand-driven elicitation). It satisfies all inclusion criteria: IC1 (software requirements in agile contexts), IC2 (industry and academia context), IC3 (qualitative research), and IC4 (primary study). Therefore, it is classified as INCLUDED."
1009.0,Excluded,ec3,Designing and implementing a measurement program for Scrum teams: what do agile developers really need and want?,"Agile developers are generally reluctant to non-agile practices. Promoted by senior software practitioners, agile methods were intended to avoid traditional engineering practices and rather focus on delivering working software as quickly as possible. Thus, the unique measure in Scrum, a well known framework for managing agile projects, is velocity. Its main purpose is to demonstrate the progress in delivering working software. In software engineering (SE), measurement programs have more in depth purposes and allow teams and individuals to improve their development process along with providing better product quality and control over the project. This paper will describe the experience and the approach used in an agile SE company to design and initiate a measurement program taking into account the specificities of their agile environment, principles and values. The lessons learned after five months of investigation are twofold. The first one shows how agile teams, in comparison to traditional teams, have different needs when trying to establish a measurement program. The second confirms that agile teams, as many other groups of workers, are reluctant and resistant to change. Finally, the preliminary results show that agile people are more interested in value delivery, technical debt, and multiple aspects related to team dynamics and will cooperate to the collection of data as soon as there tools can do it for them. It is believed that this research could suggest new guidelines for elaborating specific measurement programs in other agile environments.",INCLUDED,"The article addresses software requirements in agile projects (IC1), specifically focusing on Scrum teams' needs and preferences for measurement programs. It is based on empirical experience from an agile software engineering company, thus meeting IC2 (industry context). The study is qualitative and based on real-world observations and lessons learned, satisfying IC3. It is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not a draft or abstract (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (Scrum, EC7), and answers research questions about measurement needs and team resistance (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
191.0,Included,included,A pilot study of comparative customer comprehension between extreme x-machine and uml models,"Many design notations are used during software development to help the developers better understand the required system. However they are infrequently shown to clients, partly because developers believe that clients don't understand them. In this study we investigate the extent to which clients comprehend three types of diagram. Two popular UML diagrams (activity and use case) and Extreme X-Machines diagrams (a type of state diagram developed to support Extreme Programming) were shown to three clients for whom we had recently delivered the software that was represented. The clients were given some simple guidance on interpreting them and asked to evaluate how well they understood them. This pilot study found that all the diagrams studied seemed to be equally well understood, but further studies are required to evaluate their usefulness.",EXCLUDED,"The study does not address software requirements as it focuses on customer comprehension of design diagrams rather than requirements in software projects. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
1828.0,Included,included,Participatory design activities and agile software development,"This paper contributes to the studies of design activities in information systems development. It provides a case study of a large agile development project and focusses on how customers and users participated in agile development and design activities in practice. The investigated project utilized the agile method eXtreme Programming. Planning games, user stories and story cards, working software, and acceptance tests structured the customer and user involvement. We found genuine customer and user involvement in the design activities in the form of both direct and indirect participation in the agile development project. The involved customer representatives played informative, consultative, and participative roles in the project. This led to their functional empowerment- the users were enabled to carry out their work to their own satisfaction and in an effective, efficient, and economical manner. Â© IFIP International Federation for Information Processing 2010.",INCLUDED,"The article addresses software requirements in agile methodologies (specifically eXtreme Programming) through participatory design activities, focusing on customer and user involvement in design processes. It is a case study from practice (industry context), uses qualitative research, and is a primary study. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not incomplete or a draft (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (eXtreme Programming, EC7), and answers relevant research questions about customer participation (EC9). All inclusion criteria are satisfied."
1413.0,Excluded,ec3,"Impact of physical ambiance on communication, collaboration and coordination in agile software development: An empirical evaluation","Context Communication, collaboration and coordination are key enablers of software development and even more so in agile methods. The physical environment of the workspace plays a significant role in effective communication, collaboration, and coordination among people while developing software. Objective In this paper, we have studied and further evaluated empirically the effect of different constituents of physical environment on communication, coordination, and collaboration, respectively. The study aims to provide a guideline for prospective agile software developers. Method A survey was conducted among software developers at a software development organization. To collect data, a survey was carried out along with observations, and interviews. Results It has been found that half cubicles are â€˜very effectiveâ€™ for the frequency of communication. Further, half cubicles were discovered â€˜effectiveâ€™ but not â€˜very effectiveâ€™ for the quality/effectiveness of communication. It is found that half-height cubicles and status boards are â€˜very effectiveâ€™ for the coordination among team members according to the survey. Communal/discussion space is found to be â€˜effectiveâ€™ but not â€˜very effectiveâ€™ for coordination among team members. Our analysis also reveals that half-height glass barriers are â€˜very effectiveâ€™ during the individuals problem-solving activities while working together as a team. Infact, such a physically open environment appears to improve communication, coordination, and collaboration. Conclusion According to this study, an open working environment with only half-height glass barriers and communal space plays a major role in communication among team members. The presence of status boards significantly help in reducing unnecessary communication by providing the required information to individuals and therefore, in turn reduce distractions a team member may confront in their absence. As communication plays a significant role in improving coordination and collaboration, it is not surprising to find the effect of open working environment and status boards in improving coordination and collaboration. An open working environment increases the awareness among software developers e.g. who is doing what, what is on the agenda, what is taking place, etc. That in turn, improves coordination among them. A communal/discussion space helps in collaboration immensely.",EXCLUDED,"The article does not address software requirements; instead, it focuses on the physical ambiance and its impact on communication, collaboration, and coordination in agile software development. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
55.0,Included,included,7 - Planning interMedia Applications,"Publisher Summary This chapter is about planning a rich-media application, from the point of gathering the requirements to testing the implemented system. A rich-media application is part of a more complex information system where interoperability of the component parts might be a significant requirement. The chapter describes various techniques to collect the requirements, plan the stages of the implementation, prototype, and test the system. This is a good point to reflect on what is special about rich-media applications so that one can recognize where there would be problems in development.",EXCLUDED,"The article is a chapter summary and does not present a study that addresses software requirements in agile methodologies. It lacks a research design, data collection, or analysis, and does not meet Inclusion Criteria IC1, IC2, IC3, or IC4. It also violates Exclusion Criterion EC4 (study is incomplete, a draft, or just an abstract) and EC5 (tertiary or meta-analysis)."
21.0,Included,included,"“To Deliver Faster, Build it in Reverse”",Gap Inc. Direct is using Agile methodologies for IT project delivery. This paper discusses how building systems starting from the customer facing pieces allows Gap to deliver projects faster. ,EXCLUDED,"The study does not address software requirements as it focuses on delivery speed through building systems in reverse, without detailing how requirements are gathered, analyzed, or managed in an agile context. This violates Exclusion Criterion EC3."
43.0,Included,included,259 Managing Requirements Uncertainty in Engine Control Systems Development,"In the development of complex systems the requirements for the system will almost always remain uncertain late into the software development. In gas turbine engine control systems at Rolls-Royce, typically 50% of requirements will change between Critical Design Review and Entry into Service. Ignoring or not planning for requirements uncertainty will cause scrap and rework that will manifest later in the project. This paper evaluates the impact of not managing these uncertainties and describes how Rolls-Royce uses Requirements Uncertainty Analysis to reduce this impact. The paper summarises the findings from an extensive Six Sigma study into requirements uncertainty and provides an overview of the technique now used to identify and monitor uncertainty through a project life. The return on investment of this technique has been between 100:1 and 500:1.",INCLUDED,"The article addresses requirements in software projects using agile methodologies indirectly through the context of requirements uncertainty management in complex systems development. Although it does not explicitly name an agile methodology, it focuses on managing requirements uncertainty, a key aspect of agile software development. It is not a draft, abstract, or tertiary study; it is a primary study from industry (Rolls-Royce) that presents findings from a Six Sigma study. It satisfies IC1 (addresses software project requirements), IC2 (industry setting), IC3 (qualitative/quantitative findings from a study), and IC4 (primary study). It does not violate any exclusion criteria (EC1–EC9), as it is in English, addresses software requirements, is not a meta-analysis or teaching-focused study, and answers the research question on the impact of uncertainty management. Thus, it is classified as INCLUDED."
1084.0,Included,included,Early prioritisation of goals,"Prioritisation is important in keeping a software project on track and ensuring that the stakeholder's needs are being fulfilled. In this paper four methods for goal prioritisation are examined. Using a case study as its basis, each method is evaluated on its ease of use for a stakeholder, the time it takes to complete and the amount of confidence they have that the method accurately reflects their priorities. The type of information yielded by each method is also described. The results show the techniques give a consistent priority. Grouping and ranking techniques are easier for stakeholders to perform and generally take less time than techniques showing magnitude of preference. There is also a strong correlation between the stakeholder's confidence in the technique and how easy they feel it was to perform.",INCLUDED,"The article addresses software project requirements through the evaluation of goal prioritisation methods in an agile context, satisfying IC1. It is based on a case study, which qualifies as a primary study (IC4). The study is conducted in an academic setting and uses qualitative research methods (IC3). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (goal prioritisation is relevant to agile project management), and answers at least one research question (e.g., ease of use, time, confidence). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
