ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A,EXPLAIN_A
2750.0,Excluded,ec3,Using Scrum to guide the execution of software process improvement in small organizations,"For software process improvement â€“ \{SPI\} â€“ there are few small organizations using models that guide the management and deployment of their improvement initiatives. This is largely because a lot of these models do not consider the special characteristics of small businesses, nor the appropriate strategies for deploying an \{SPI\} initiative in this type of organization. It should also be noted that the models which direct improvement implementation for small settings do not present an explicit process with which to organize and guide the internal work of the employees involved in the implementation of the improvement opportunities. In this paper we propose a lightweight process, which takes into account appropriate strategies for this type of organization. Our proposal, known as a â€œLightweight process to incorporate improvementsâ€�, uses the philosophy of the Scrum agile method, aiming to give detailed guidelines for supporting the management and performance of the incorporation of improvement opportunities within processes and their putting into practice in small companies. We have applied the proposed process in two small companies by means of the case study research method, and from the initial results, we have observed that it is indeed suitable for small businesses.",INCLUDED,"The article addresses software process improvement in small organizations using the Scrum agile methodology, fulfilling IC1 (software requirements in agile contexts), IC2 (study from academia via case study), IC3 (qualitative research), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (Scrum, EC7), and answers the research question about guiding SPI in small organizations (EC9)."
2512.0,Included,included,The requirements engineer as a liaison officer in agile software development,"In agile development projects, customers are facing considerable challenges because of the substantial amount and depth of their responsibility for the overall progress and success of the project. This paper proposes to extend and redefine the role of ...",INCLUDED,"The article addresses software requirements in agile software development by redefining the role of the requirements engineer as a liaison officer, which aligns with IC1. It is a scholarly study (not a draft, abstract, or presentation) and focuses on a specific agile context, satisfying IC2 and IC4. The study does not deal with teaching agile methods (excluding EC6), does not involve tertiary or meta-analysis (excluding EC5), and addresses a clear research question related to agile methodologies (excluding EC9). It does not violate any exclusion criteria and meets all inclusion criteria."
671.0,Included,included,Beyond the customer: Opening the agile systems development process,"Context A particular strength of agile systems development approaches is that they encourage a move away from â€˜introvertedâ€™ development, involving the customer in all areas of development, leading to more innovative and hence more valuable information system. However, a move toward open innovation requires a focus that goes beyond a single customer representative, involving a broader range of stakeholders, both inside and outside the organisation in a continuous, systematic way. Objective This paper provides an in-depth discussion of the applicability and implications of open innovation in an agile environment. Method We draw on two illustrative cases from industry. Results We highlight some distinct problems that arose when two project teams tried to combine agile and open innovation principles. For example, openness is often compromised by a perceived competitive element and lack of transparency between business units. In addition, minimal documentation often reduce effective knowledge transfer while the use of short iterations, stand-up meetings and presence of on-site customer reduce the amount of time for sharing ideas outside the team. Conclusion A clear understanding of the inter- and intra-organisational applicability and implications of open innovation in agile systems development is required to address key challenges for research and practice.",INCLUDED,"The article addresses software requirements in an agile development context by discussing open innovation and its implications for stakeholder involvement. It is written in English, not a draft or abstract, and does not focus on teaching agile methods. The study is based on industry cases, uses qualitative research, and addresses at least one agile methodology (agile systems development). It does not violate any exclusion criteria and satisfies all inclusion criteria."
134.0,Excluded,ec3,A Hybrid Set of Complexity Metrics for Large-Scale Object-Oriented Software Systems,"Large-scale object-oriented (OO) software systems have recently been found to share global network characteristics such as small world and scale free, which go beyond the scope of traditional software measurement and assessment methodologies. To measure the complexity at various levels of granularity, namely graph, class (and object) and source code, we propose a hierarchical set of metrics in terms of coupling and cohesion — the most important characteristics of software, and analyze a sample of 12 open-source OO software systems to empirically validate the set. Experimental results of the correlations between cross-level metrics indicate that the graph measures of our set complement traditional software metrics well from the viewpoint of network thinking, and provide more effective information about fault-prone classes in practice.",EXCLUDED,"The article does not address software requirements and focuses solely on complexity metrics in large-scale object-oriented software systems, violating Exclusion Criterion EC3. Additionally, it does not address any agile methodology, violating EC7."
1373.0,Excluded,ec7,How do Software Architects Consider Non-functional Requirements: An Exploratory Study,"Dealing with non-functional requirements (NFRs) has posed a challenge onto software engineers for many years. Over the years, many methods and techniques have been proposed to improve their elicitation, documentation, and validation. Knowing more about the state of the practice on these topics may benefit both practitioners' and researchers' daily work. A few empirical studies have been conducted in the past, but none under the perspective of software architects, in spite of the great influence that NFRs have on daily architects' practices. This paper presents some of the findings of an empirical study based on 13 interviews with software architects. It addresses questions such as: who decides the NFRs, what types of NFRs matter to architects, how are NFRs documented, and how are NFRs validated. The results are contextualized with existing previous work.",INCLUDED,"The article is written in English (IC1), addresses software requirements (specifically non-functional requirements) in software projects (IC1), and focuses on software architects' practices, which aligns with agile methodology contexts in terms of architectural decision-making. It is a primary empirical study based on interviews (IC3 and IC4), conducted in academia (IC2). It does not violate any exclusion criteria: it is not in a non-English language (EC1), it addresses software requirements (not excluded by EC3), it is not a draft or abstract (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus on teaching agile methods (EC6), it addresses at least one agile-related aspect (architectural decision-making), and it answers multiple research questions (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1011.0,Excluded,ec3,Designing efficient XML web services,"There is need to integrate many heterogeneous web applications for designing large enterprise application. Service-Oriented Architecture is one of the widely accepted methodologies in IT industry. SOA applications are realized using Web services. Web Services have become an emerging technology to design and development of complex web applications. But when Web services are used, performance of application decreases. In this paper, this issue is addressed and discusses the main reason why performance decreases. Solution for this problem is presented. For this purpose 'University' case study is considered and after performing many experiments the correct approach to be adopted for designing efficient XML Web services is suggested.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies, violating Exclusion Criterion EC3. Additionally, it focuses on Service-Oriented Architecture and performance of XML web services without mentioning any agile methodology or research questions related to agile software development."
2703.0,Included,included,Users’ involvement may help respect social and ethical values and improve software quality,Global informatization brings potential threats. It is possible to reduce them if software developers are aware of those threats and if customers insist on eliminating them. The survey described in the paper s...,EXCLUDED,"The article is a survey abstract that does not specify any agile methodology, thus failing to address at least one agile methodology (EC7), and does not clearly describe software requirements in the context of agile development (IC1). It also fails to meet IC4 as it is a secondary study (abstract), violating EC4."
1633.0,Included,included,Making the whole product agile: a product owners perspective,"This experience report is from the viewpoint of the product owner and covers how a successful product was created by trying to be Agile throughout all aspects of product development and how other processes were incorporated with Scrum, including Prince ...",INCLUDED,"The article is written in English, addresses software product requirements through an Agile perspective (specifically Scrum), and presents a qualitative experience report from a product owner. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) and meets all inclusion criteria (IC1, IC2, IC3, IC4): it focuses on software project requirements, originates from industry practice, employs qualitative research, and is a primary study. Therefore, it is classified as INCLUDED."
2783.0,Included,included,Visualization and scheduling of non-functional requirements for agile processes,"Agile software development and project management methodologies, such as Scrum and Extreme Programming, have become very popular in quickly delivering quality Functional Requirements (FRs). However, agile project management methodologies have not adequately captured planning and visualization activities for crosscutting concerns and non-functional requirements in agile practices. This research proposes a planning and visualization framework that would be used to schedule software non-functional requirements implementations while utilizing agile software development and project management agile techniques. The approach is validated through visual simulation and a case study. Results showed that utilizing a risk-driven agile planning approach that involve non-functional requirements resulted in shortening the project schedule by one to two months over a traditional 'Highest-Business-Value-First' agile scheduling technique. Â© 2013 IEEE.",INCLUDED,"The article addresses software requirements in agile methodologies, specifically focusing on non-functional requirements and their visualization and scheduling in agile processes. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study with a case study and validation (not a draft or abstract; EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum and Extreme Programming; EC7), and answers at least one research question (e.g., whether risk-driven planning shortens project schedules; EC9). It meets all inclusion criteria: it addresses requirements in software projects using agile methodologies (IC1), is from academia (IC2), uses qualitative and quantitative methods (IC3), and is a primary study (IC4)."
578.0,Excluded,ec3,Application of the Analytic Hierarchy Process and the Analytic Network Process for the assessment of different wastewater treatment systems,"Management of the GIG resources and operation will be, of necessity, intrinsic to the architecture and transparent to the user. The development an architecture that is secure against malicious exploitation, data or service denial and data corruption is a principal focus. Introduction of mobile, adhoc network elements having intermittent network connectivity and limited life exacerbates this problem. In this paper we explore the GIG and present an innovative application of Autonomic Agent technology currently in development that has the potential to automate many of the obligatory network management tasks. Additionally, we introduce a GIG Simulation Testbed that, utilizing Discrete Event System Specification (DEVS), is proving useful in simulating GIG operation at the node level for the analysis of agent-based detection and neutralization of network cyber attacks by malicious parties and programs.",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies. It focuses on wastewater treatment systems and network management using autonomic agent technology, which is unrelated to software project requirements or agile methodologies. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
2761.0,Excluded,ec7,Uso de user story mapping para planejamento de produtos interativos,"In this paper, we describe the user story mapping technique, its benefits and limitations in the context of interactive product planning. The first part of the paper includes the basic description of the technique and the second part we demonstrate the ...",EXCLUDED,"The article is written in Portuguese (not English), violating Exclusion Criterion EC1. Additionally, the abstract focuses on describing user story mapping without addressing specific software requirements or agile methodologies in a way that meets the study's research objectives, failing to address at least one agile methodology (EC7) and not clearly answering a research question (EC9)."
130.0,Included,included,A guide to agile development of interactive software with a â€œUser Objectivesâ€�-driven methodology,"This paper presents the InterMod methodology. By combining the widely accepted Agile Methods, Model-Driven Developments and User-Centred Design it allows us to develop high-quality interactive applications. As a main characteristic, it plans and organises the software project as a series of iterations that are guided by the User Objectives in an agile and user-centred manner. At each iteration, the software development work can be distributed to different teams according to some developmental and integration activities. Each activity is driven by models that are validated by a multidisciplinary team composed of developers and users. The requirements are incrementally collected and formalised by means of models based on user-centred design. Besides, the Semantically Enriched Humanâ€“Computer Interaction model is proposed to speed up project validation. This model enriches a humanâ€“computer interaction model with some visual characteristics and the application semantic. Thus, the enriched model provides enough information to generate prototypes so users and developers can easily validate this model. Diagram project is a real case study that is used to illustrate the application of the InterMod methodology through the whole paper.",INCLUDED,"The article addresses software requirements in agile methodologies (specifically through the InterMod methodology), combines agile practices with user-centered design, and presents a detailed development approach with iterative planning guided by user objectives. It is a primary study (not a draft, abstract, or tertiary work), conducted in a research context, and satisfies all inclusion criteria. It does not violate any exclusion criteria: it is in English, addresses software requirements, is a complete study, not a meta-analysis or teaching-focused work, and explicitly addresses at least one agile methodology (Agile Methods). Therefore, it is classified as INCLUDED."
379.0,Included,included,Agile enterprise software development using domain-driven design and test first,"In this paper we present the experience gained and lessons learned when the IT department at Statoil ASA, a large Oil and Gas company in Norway, applied Domain-Driven design techniques in combination with agile software development practices to assess the software architecture of our next generation oil trading and supply chain application. Our hypothesis was that the use of object oriented techniques, domain driven design and a proper object-relational mapping tool would significantly improve the performance and reduce the code base compared with current legacy systems. The legacy system is based on several Oracle databases serving a variety of clients written in Java, Gupta Centura Team Developer and HTML. The databases have a layer of business logic written in PL/SQL offering various system services to the clients. To validate our new object-oriented software architecture, we re-implemented one of the most computationally heavy and data intensive services using Test First and Domain-Driven design techniques. The resulting software was then tested on a set of servers with a representative subset of data from the production environment.We found that using these techniques improved our software architecture with respect to performance as well as code quality when running on top of our Oracle databases.We also tested the switch to an object database from Versant and achieved additional performance gains.",INCLUDED,"The article is written in English (EC1 not violated). It addresses software requirements in a software project using agile methodologies (IC1 satisfied). The study is conducted in a real-world industrial setting (Statoil ASA), meeting IC2. The research is based on empirical experience and lessons learned, indicating qualitative research (IC3 satisfied). It is a primary study describing a case study from industry (IC4 satisfied). It does not deal with teaching agile methods (EC6 not violated), does not fail to address an agile methodology (EC7 not violated), and answers relevant research questions regarding performance and code quality (EC9 not violated). No exclusion criteria are violated, and all inclusion criteria are met."
1697.0,Included,included,Mobile-D: an agile approach for mobile application development,Mobile phones have been closed environments until recent years. The change brought by open platform technologies such as the Symbian operating system and Java technologies has opened up a significant business opportunity for anyone to develop application ...,INCLUDED,"The article addresses software requirements in mobile application development using an agile approach, which aligns with IC1. It is a study on a software development methodology, not a draft, abstract, tertiary study, or teaching-focused content, thus satisfying IC2, IC3, and IC4. It does not violate any exclusion criteria (EC1–EC9), as it is in English, addresses agile methodology, and answers relevant research questions. Therefore, it is classified as INCLUDED."
2589.0,Excluded,ec7,Toward Automating Requirements Satisfaction Assessment,"This paper introduces the automation of satisfaction assessment: the process of determining the satisfaction mapping of natural language textual requirements to natural language design elements. Satisfaction assessment is useful because it assists in discovering unsatisfied requirements early in the lifecycle when such issues can be corrected with lower cost and impact than later. We define the basic terms and concepts for this process and explore the feasibility of developing baseline methods for its automation. This paper describes the satisfaction assessment approach algorithmically and then evaluates the effectiveness of two proposed information retrieval (IR) methods in two industrial studies - one based on a large dataset including a complete requirements specification and design specification for a NASA science instrument, and one based on a smaller dataset for an open source project management dataset. We found that both approaches have merit, and that the more sophisticated approach outperformed the simpler approach in terms of overall accuracy of the results.",INCLUDED,"The article addresses software requirements satisfaction in the context of agile methodologies through automation, which aligns with IC1. It is based on industrial studies (NASA and open source project), satisfying IC2. The study uses quantitative evaluation methods (effectiveness of IR methods) to assess performance, meeting IC3. It is a primary study that presents original research findings, satisfying IC4. The article does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied in open-source and industrial settings), and answers at least one research question (effectiveness of IR methods). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
454.0,Included,included,Agile user experience SIG,"Agile development is being adopted by companies with greater frequency every year, resulting in changes to the way user experience practitioners work. Unfortunately, there has been little guidance on how to incorporate User Centered Design (UCD) into the agile process so most practitioners either struggle alone or seek out others in the same boat. The goal of this SIG is to draw upon the shared experience of these practitioners to uncover the best practices for agile user-centered design to facilitate optimal product development.",EXCLUDED,"The article is a proposal for a SIG (Special Interest Group) and does not present a study that addresses software requirements or answers specific research questions. It fails to describe a study that investigates agile methodologies or provides empirical evidence, thus violating Exclusion Criteria EC4 (study is incomplete, a draft, presentation slides, or just an abstract) and EC9 (fails to answer at least one research question)."
2655.0,Excluded,ec7,UI-design driven model-based testing,"Testing interactive systems is a notoriously difficult task. Not only do we need to ensure that the functionality of the developed system is correct with respect to the requirements and specifications, but als...",EXCLUDED,"The article does not address software requirements directly, as it focuses on UI-design driven model-based testing without specifying how it relates to software requirements in agile methodologies. This violates Exclusion Criterion EC3, which requires the study to address software requirements."
2480.0,Excluded,ec7,The Impact of Requirements on Software Quality across Three Product Generations," In a previous case study, we presented data demonstrating the impact that a well-written and well-reviewed set of requirements had on software defects and other quality indicators between two generations of an Intel product. The first generation was coded from an unorganized collection of requirements that were reviewed infrequently and informally. In contrast, the second was developed based on a set of requirements stored in a Requirements Management database and formally reviewed at each revision. Quality indicators for the second software product all improved dramatically even with the increased complexity of the newer product. This paper will recap that study and then present data from a subsequent Intel case study revealing that quality enhancements continued on the third generation of the product. The third generation software was designed and coded using the final set of requirements from the second version as a starting point. Key product differentiators included changes to operate with a new Intel processor, the introduction of new hardware platforms and the addition of approximately fifty new features. Software development methodologies were nearly identical, with only the change to a continuous build process for source code check-in added. Despite the enhanced functionality and complexity in the third generation software, requirements defects, software defects, software sightings, feature commit vs. delivery (feature variance), defect closure efficiency rates, and number of days from project commit to customer release all improved from the second to the third generation of the software.",INCLUDED,"The article addresses software requirements and their impact on software quality in the context of agile methodologies, even if not explicitly named. It presents a case study from industry (Intel) using qualitative data to evaluate quality indicators across product generations. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by continuous build process and formal reviews) (EC7), and answers multiple research questions related to quality improvements (EC9). It meets inclusion criteria: it addresses software project requirements using agile practices (IC1), is from industry (IC2), uses qualitative research (IC3), and is a primary study (IC4)."
593.0,Included,included,Architectural descriptions as boundary objects in system and design work,"Lean and Agile processes have resolved longstanding problems in engineering communication by replacing document based communication with face-to-face collaboration, but do not yet scale to very large and heterogeneous projects. This paper proposes a compatible extension to lean and agile processes that addresses this limitation. The core idea is to adopt the view of documentation as boundary objects: shared artefacts that maintain integrity across a project's intersecting social worlds. The paper presents a case study, in which interviews with system engineers and designers were analysed to obtain requirements on an architectural description serving as boundary objects in a telecommunications project. The main result is a list of 18 empirically grounded, elementary requirements, worth considering when implementing lean and agile processes in the large.",INCLUDED,"The article addresses software project requirements in the context of agile methodologies (specifically lean and agile processes) by proposing architectural descriptions as boundary objects. It presents a case study with empirical data from interviews, satisfying IC1 (software requirements in agile contexts), IC2 (academic study), IC3 (qualitative research), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (lean and agile), and answers at least one research question (provides 18 empirically grounded requirements). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
471.0,Excluded,ec3,ALLFlight: tackling the brownout problem,"In 2008, the German Aerospace Center (DLR) started the project ALLFlight (Assisted Low Level Flight and Landing on Unprepared Landing Sites). The aim of the program is to integrate a full scale enhanced vision sensor suite in DLR’s research helicopter EC135. The sensor suite consists of a variety of imaging sensors, including a color TV camera and an uncooled thermal infrared camera. Two different ranging sensors are also part of the sensor suite: an optical radar scanner and a millimeter wave radar system. Both radar systems are equipped with specialized software for experimental modes, such as terrain mapping and ground scanning. To be able to process and display the enormous amount of data generated by these sensors, a compact high performance sensor co-computer system (SCC) has been designed and set up. It is built to be easily installable in the helicopter’s cargo bay. We describe the high performance, distributed data acquisition, recording, processing, and fusion software architecture that has been developed and implemented during the first project year. Furthermore, this paper describes the challenging mechanical integration of such a comprehensive sensor suite in the EC135 and explains the architectural hard- and software concept and its implementation in the SCC.",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies (violates EC3). It focuses on the mechanical integration and software architecture of a sensor suite in a research helicopter, which is unrelated to agile software development practices. Therefore, it fails to meet the inclusion criteria regarding agile methodologies in software project requirements."
1467.0,Excluded,ec4,Index,abstract is not available,EXCLUDED,"The article does not have an abstract available, which violates Exclusion Criterion EC9 (fails to answer at least one research question)."
429.0,Included,included,Agile requirements engineering practices: An empirical study,"An analysis of data from 16 software development organizations reveals seven agile requirements-engineering practices, along with their benefits and challenges. These practices include face-to-face communication, iterative RE, extreme prioritization, constant planning, prototyping, test-driven development, and reviews and tests. Â© 2008 IEEE.",INCLUDED,"The article is written in English, addresses software requirements in agile methodologies (specifically identifying seven agile requirements engineering practices), and is based on empirical data from industry organizations. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9), and meets all inclusion criteria (IC1, IC2, IC3, IC4). The study is a primary empirical research that investigates agile requirements engineering practices, fulfilling the scope of the evaluation."
178.0,Excluded,ec3,A novel framework for enterprise web services change management,"Business logic might be constantly improved or changed in order to provide enhanced services or to reduce cost. As a result, the software applications employed must be continuously updated to comply with the changes in their functional features. Changes in business logic of the web service must be done very quickly within the given time constraint as the services consumed by the providers and clients must not be affected. The framework proposed in this paper responds these challenges in three fold: Firstly, it formats the request and discovers required service logic through rule manager. Secondly, extracted logics are built as a complete web service and FSM is constructed by the Business Logic model to state the logic flow. Thirdly, it ascertains the right way for evaluation by analyzing dependency between the service logics through FSM. This allows enterprises to carve up and assimilate the services dynamically without developer's intervention at any stage. Thus this can be used for any IT enterprises in modern service industry to reduce the threshold of development and operation of services.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on a framework for enterprise web services change management, which is not directly related to software requirements management. Additionally, it does not mention or address any agile methodology, violating Exclusion Criterion EC7. Therefore, it is classified as EXCLUDED."
1680.0,Included,included,Mind-mapping: An effective technique to facilitate requirements engineering in agile software development,"Merging agile with more traditional approaches in software development is a challenging task, especially when requirements are concerned: the main temptation is to let two opposite schools of thought become rigid in their own assumptions, without trying to recognize which advantages could come from either side. Mind mapping seems to provide a suitable solution for both parties: those who develop within an agile method and those who advocate proper requirements engineering practice. In this paper, mind mapping has been discussed as a suitable technique to elicit and represent requirements within the SCRUM model: specifically, we have focused on whether and how mind maps could lead to the development of a suitable product backlog, which in SCRUM plays the role of an initial requirements specification document. In order to experimentally assess how effectively practitioners could rely on a product backlog for their first development sprint, we have identified the adoption of mind maps as the independent variable and the quality of the backlog as the dependent variable, the latter being measured against the ""function points"" metric. Our hypothesis (i.e., mind maps are effective in increasing the quality of product backlogs) has been tested within an existing SCRUM project (the development of a digital library by an academic institution), and several promising data have been obtained and further discussed.",INCLUDED,"The article addresses software requirements in agile development using the SCRUM methodology, specifically focusing on mind mapping as a technique to improve product backlog quality. It is a primary study conducted in an industry context (academic institution), employs a quantitative research design, and directly evaluates an agile methodology (SCRUM). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (EC7), and answers at least one research question (EC9). All inclusion criteria are satisfied."
2290.0,Included,included,Story Points Based Effort Estimation Model for Software Maintenance,"Software is developed with prior requirements and it is maintained continuously with rapid progresses in domain, technology, economy, and other fields. Software maintenance is vital and it requires more efforts and resources than development phase. There are fewer methods available for maintenance effort estimation. An iterative maintenance life cycle using extreme programming is a model for software maintenance based on agile methodology that uses \{RC\} stories as requirement artifacts. Agile methodology uses analogy and expert opinion based estimation techniques such as planning poker. But in software maintenance, historical data and experts may not be present or accurate. Therefore, a heuristic method is required for the calculation of maintenance efforts. In this paper, we propose a Software Maintenance Effort Estimation Model (SMEEM) for software maintenance estimation. The \{SMEEM\} technique uses story points to calculate the volume of maintenance and value adjustment factors that are affecting story points for effort estimation. The proposed model will be illustrated with various types of maintenance projects. The model generates accurate and effective results as compared to other software maintenance effort estimation models. This model is applicable only for agile and extreme programming based maintenance environment.",INCLUDED,"The article addresses software maintenance effort estimation using agile methodologies, specifically extreme programming, which aligns with IC1. It is a primary study that proposes a new model (SMEEM) based on story points and value adjustment factors, satisfying IC4. The study is not in a language other than English (EC1), does not deal with teaching agile methods (EC6), does not involve tertiary or meta-analysis (EC5), and addresses at least one agile methodology (EC7). It also answers a clear research question regarding effort estimation in maintenance. No exclusion criteria are violated, and all inclusion criteria are met."
2011.0,Excluded,ec7,Reducing complexity using an interaction room: an experience report,"Large-scale information system evolution projects often place high demands on both business and technical stakeholders' cognitive and communication skills. Especially if the need for evolution is not confined to a particular feature, but affects the whole value chain, finding dependencies and interrelationships between processes and components is challenging as it requires cross-departmental understanding. These issues can be even more challenging for management stakeholders who need to make high-level and far-reaching decisions on implementation strategies despite not being deeply involved in the technical details. One of the main problems in such projects is that the stakeholders who have expert knowledge typically have only little methodical experience, while the method experts lack the business experience. In this paper, we report on experiences and lessons from a large systems evolution project in a German insurance company, where we applied a new approach -- the so-called ""Interaction Room"" -- to improve stakeholders' understanding of the project's risks and dependencies in a pragmatic way, without overwhelming them with a heavyweight analysis method.",EXCLUDED,"The article does not address software requirements as it focuses on stakeholder communication and understanding of project risks and dependencies in a systems evolution project, rather than software requirements management or specification. This violates Exclusion Criterion EC3."
116.0,Excluded,ec3,A framework for assessing poka-yoke devices,"This study introduces a framework for assessing poka-yoke devices (PD), encompassing both those designed for quality control (referred to as quality PD) and those designed to control hazards to health and safety at work (referred to as safety PD). The framework assesses the processes of the design, operation and maintenance of PD, rather than the outcomes of these processes. The development of the framework involved three stages: (a) defining 15 attributes of PD, identifying those that provide fail-safe characteristics and those that inform best practices in design, implementation and maintenance; (b) defining what the set of evidence and what the sources of evidence should be for assessing the existence of each attribute; the sources include documents, interviews, observations and a meeting to discuss the results of the assessment with company representatives; and (c) defining a scoring system to express the results of the assessment. The application of the framework is illustrated by means of assessing four PD; two of them being concerned with quality and two with safety.",EXCLUDED,"The article does not address software requirements or agile methodologies, violating Exclusion Criterion EC3. Additionally, it focuses on poka-yoke devices in quality control and safety, which are unrelated to software project requirements or agile practices. Therefore, it fails to meet Inclusion Criterion IC1 and is excluded."
885.0,Excluded,ec3,Clearing the RF smog: making 802.11n robust to cross-technology interference,"Recent studies show that high-power cross-technology interference is becoming a major problem in today's 802.11 networks. Devices like baby monitors and cordless phones can cause a wireless LAN to lose connectivity. The existing approach for dealing with such high-power interferers makes the 802.11 network switch to a different channel; yet the ISM band is becoming increasingly crowded with diverse technologies, and hence many 802.11 access points may not find an interference-free channel.This paper presents TIMO, a MIMO design that enables 802.11n to communicate in the presence of high-power cross-technology interference. Unlike existing MIMO designs, however, which require all concurrent transmissions to belong to the same technology, TIMO can exploit MIMO capabilities to decode in the presence of a signal from a different technology, hence enabling diverse technologies to share the same frequency band. We implement a prototype of TIMO in GNURadio-USRP2 and show that it enables 802.11n to communicate in the presence of interference from baby monitors, cordless phones, and microwave ovens, transforming scenarios with a complete loss of connectivity to operational networks.",EXCLUDED,"The article does not address software requirements; it focuses on wireless network interference and MIMO design in 802.11n, which falls under hardware and communication protocols, not software project requirements. This violates Exclusion Criterion EC3."
2558.0,Included,included,The XP customer role in practice: three studies,"The customer is the only nondeveloper role in extreme programming (XP). The customer's explicit responsibilities are to drive the project, providing project requirements (user stories) and quality control (acceptance testing): unfortunately the customer must also shoulder a number of implicit responsibilities including liaison with external project stakeholders, especially project funders, clients, and end users, while maintaining the trust of both the development team and the wider business. In this paper, we report on a series of case studies of the customer role in XP projects. We have found that customers have a pressured and stressful role, leading to issues of sustainability.",INCLUDED,"The article addresses software project requirements in the context of extreme programming (XP), a specific agile methodology, through case studies. It meets IC1 (agile software requirements), IC2 (academic study), IC3 (qualitative research), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses XP (a specific agile methodology) (EC7), and answers research questions about the customer role (EC9). Therefore, it is classified as INCLUDED."
86.0,Included,included,A comparison of model-based and judgment-based release planning in incremental software projects,"Numerous factors are involved when deciding when to implement which features in incremental software development. To facilitate a rational and efficient planning process, release planning models make such factors explicit and compute release plan alternatives according to optimization principles. However, experience suggests that industrial use of such models is limited. To investigate the feasibility of model and tool support, we compared input factors assumed by release planning models with factors considered by expert planners. The former factors were cataloged by systematically surveying release planning models, while the latter were elicited through repertory grid interviews in three software organizations. The findings indicate a substantial overlap between the two approaches. However, a detailed analysis reveals that models focus on only select parts of a possibly larger space of relevant planning factors. Three concrete areas of mismatch were identified: (1) continuously evolving requirements and specifications, (2) continuously changing prioritization criteria, and (3) authority-based decision processes. With these results in mind, models, tools and guidelines can be adjusted to address better real-life development processes.",INCLUDED,"The article addresses software requirements in incremental software projects using agile methodologies, as it investigates release planning factors in software development. It is a primary study conducted through empirical research (repertory grid interviews and systematic survey), and it is not a draft, abstract, tertiary study, or meta-analysis. It does not focus on teaching agile methods, nor does it fail to address an agile methodology. The study meets all inclusion criteria and violates none of the exclusion criteria, thus it is classified as INCLUDED."
352.0,Included,included,Agile Adoption Story from NHN,"NHN has moved two hundred teams (including more than three thousand software developers, testers, designers, team leaders, project managers and project facilitators) from waterfall development to agile development for the last three years. We have focused on creating self-organizing teams, debt-free iterative development, transparency and automation. It took us about three years of incremental improvements to get to where we are now, and we are continuously trying to improve our organization. This paper will show you how to get started on your transition to agile development, with tips on how to move your team from waterfall to agile, insights into the benefits of agile as well as problems and issues you may experience. We will also cover agile project management, agile development tools, requirements in agile, and agile testing methods.",EXCLUDED,"The article violates Exclusion Criterion EC7: it fails to address at least one agile methodology. The abstract mentions general agile principles and practices (e.g., self-organizing teams, iterative development, transparency, automation) but does not specify or address any particular agile methodology (e.g., Scrum, Kanban, XP). As a result, it does not meet the requirement to address at least one agile methodology, leading to its exclusion."
