ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A_2,EXPLAIN_A_2
1816.0,Excluded,ec3,"Overcoming Traditional Project Release Reporting with an Agile Approach
Focused on Change","If you are an Executive in a large organization Scrum / agile helps address a number of issues that you face in releasing products - improving quality, predictability, engagement of your people, and productivity. You've got help in the form of an Agile Coach and you understand that change is required to get these benefits, not only for the Scrum teams directly affected but also in the way you think about and approach development projects. The transition is making progress, and you are seeing improvements at all levels but you cannot help feeling that you've lost an understanding of the key decisions that the organization needs to make. You still have to run the business, to make commitments, and to release products. In the past you had information from the product teams that allowed you to understand where the issues were. That information seems to have disappeared. When you ask for it, you are given a “release burn-up chart” and are told that “Scrum means we respond to change” and “we don't do big upfront planning any more.” How can you get what you need and still be “Scrum”, still be “agile”?",EXCLUDED,"The article is an abstract that does not present a study addressing software requirements or a research methodology. It fails to meet Inclusion Criterion IC1 (addresses requirements in software projects using agile methodologies) and violates Exclusion Criterion EC4 (is an abstract, which is considered incomplete or non-study). Additionally, it does not provide empirical data or analysis, thus failing to meet IC3 (qualitative or quantitative research) and IC4 (primary or secondary study)."
1871.0,Included,included,Principles for Successful Systems Engineering,"This paper summarizes several iterations in developing a compact set of four key principles for successful systems engineering, which are 1) Stakeholder Value-Based System Definition and Evolution 2) Incremental Commitment and Accountability 3) Concurrent Multidiscipline System Definition and Development, and 4) Evidence-Based and Risk-based Decisionmaking. It provides a rationale for the principles, including short example case studies of failed projects that did not apply the principles, and of successful projects that did. It will compare the principles with other sets of principles such as the Lean Systems Engineering and the Hitchins set of principles for successful systems and systems engineering.",EXCLUDED,"The article does not address software requirements as it focuses on systems engineering principles rather than software project requirements. This violates Exclusion Criterion EC3, which requires the study to address software requirements."
2571.0,Excluded,ec3,Time boxing planning: buffered moscow rules,"Time boxing is a management technique which prioritizes schedule over deliverables but time boxes which are merely a self, or an outside, imposed target without agreed partial outcomes and justified certainty are at best, an expression of good will on ...",EXCLUDED,"The article violates Exclusion Criterion EC7 (fails to address at least one agile methodology) and EC9 (fails to answer at least one research question). The abstract does not specify any agile methodology or clearly address a research question, making it ineligible for inclusion."
1320.0,Excluded,ec7,Getting Design Done,"Publisher Summary Designers must learn not just how to make decisions about the interface, but how to navigate group decision-making processes with an essential design vision left intact. Additionally designers communicate. It takes at least as much time to communicate the design to other people as it does to generate and plan the solution. Where the designer's word is lawâ€”or where there is an interfering \{VP\} or a scatterbrained PMâ€”late feature revelations are disastrous. The \{HCI\} field has strenuously proven in the last 25 years that it is worth the engineering time to generally have high-level design researched and completed before engineering work begins. But in practice, particularly at software companies, the detailed subtleties of interface design are very rarely reason to restructure the database or hold back on launch. And even though product planning typically begins before significant engineering expenditure, the people who do the product planning are very rarely people who are trained in user-centered product design. Designers are often seen as more of an engineering resource: someone to call in when one starts to build, not when one starts to plan. Ellen Beldner is the User Experience director at ChoiceVendor, a business software startup in San Francisco. She has been designing software in Silicon Valley since 2000, including four years as a \{UE\} designer at Google (when this essay was originally written) and a year leading the design of You Tube's monetization and copyright-monitoring software. Ellen gradted from Carnegie Mellon University with a degree in \{HCI\} and professional writing, and her focus is on enterprise and expert-use software.",EXCLUDED,"The article is an essay or opinion piece by Ellen Beldner that discusses design practices in software companies but does not present a study addressing software requirements in agile methodologies. It fails to meet Inclusion Criterion IC1 (addresses requirements in software projects using agile methodologies) and does not report empirical research. Additionally, it is not a primary or secondary study, and does not address any specific agile methodology or research questions. It also does not meet IC3 or IC4 as it is not qualitative or quantitative research. Therefore, it is excluded under EC4 (study is incomplete, a draft, presentation slides, or just an abstract) and EC7 (fails to address at least one agile methodology)."
1640.0,Included,included,Managing Agile Project Requirements with Storytest-Driven Development,"Storytest-driven development is a complementary form of test-driven development (TDD) applied to overall system development. Using FitLibrary eases storytest-driven development, which brings together requirements and automated testing ideas and practices to support agile software development. Storytest-driven development helps bridge the gap between what organizations really need from a system and the system that developers actually deliver. This bridge builds on several factors. Storytest-driven development builds on and reuses ideas from previous requirements approaches, turning some of them ""inside out."" Storytests don't express class diagrams and use cases directly, for example, but they're likely to emerge; making such connections explicit is a fruitful area of future work. Another promising research area is to bring a stronger task-oriented (usability) perspective to storytests.",INCLUDED,"The article addresses software requirements in agile project management through storytest-driven development, which is a practice applied to system development. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (through TDD and agile development), and answers relevant research questions (e.g., bridging requirements and delivery). It meets all inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a research study (academia or industry context implied), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
2342.0,Excluded,ec4,Surfing the net for software engineering notes,"Remember the good old days when your computer science professor assigned you a programming task that required you to turn in the source code (usually FORTRAN) and a flowchart? You'd run off, code up the assignment, get it to run correctly, then go back ...",EXCLUDED,"The article is a reflective, narrative piece that does not address software requirements or agile methodologies. It fails to meet Inclusion Criterion IC1 (addresses requirements in software projects using agile methodologies) and violates Exclusion Criterion EC3 (does not address software requirements). Additionally, it is not a study but rather a personal anecdote, thus violating EC4 (study is incomplete, a draft, presentation slides, or just an abstract)."
832.0,Included,included,Chapter 5 - Deriving Initial Project Backlogs,"An initial project backlog of user stories is essential to getting an agile warehousing project started. Stories on the initial backlog should come from the product owner and sometimes a couple of other key user groups. Since the initial backlog allows project estimation, and estimation in turn supports project funding, these stories often have to be gathered before Iteration 0 of the sprint and before the full team is assigned. A project architect is a good choice for leading this preproject effort. He should declare an Iteration âˆ’1 to create the time to gather the initial project backlog. In addition to that backlog, the architect will also want to derive from the initial interviews a business target model of the fact and dimensional entities needed to solve the product ownerâ€™s analytical problem. This model will support later the work of the data architect and systems analysts during the projectâ€™s Iteration 0. Keywords agile, Scrum, backlog, epics, themes, user stories, requirements, data integration, data warehousing, business intelligence",EXCLUDED,"The article is a chapter from a book and contains only a descriptive overview of practices related to deriving an initial project backlog in agile warehousing. It does not present a study that addresses software requirements, nor does it include any empirical research, data collection, or analysis. Therefore, it fails to meet Inclusion Criterion IC1 (addresses requirements in software projects using agile methodologies) and IC3 (qualitative or quantitative research). Additionally, it is not a primary or secondary study as defined by IC4. It also does not contain a research question or methodology to answer one. Hence, it violates IC9 (fails to answer at least one research question) and does not satisfy the inclusion criteria, resulting in classification as EXCLUDED."
469.0,Excluded,ec3,Aligning architecture knowledge management with Scrum,"Combining agile project management approaches such as Scrum and software architecture related work has been found problematic. In this paper, we propose several models to align architecture knowledge management with Scrum, based on different architecture work practices in Scrum identified in the industry. The proposed models exploit an architectural knowledge base with a capability to generate architectural documents, and a decision-based architecture evaluation method.",INCLUDED,"The article addresses software requirements in software projects using agile methodologies (Scrum), as it proposes models to align architecture knowledge management with Scrum. It is a primary study based on industry observations, not a draft, abstract, or tertiary work. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (EC4), not a meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum, EC7), and answers research questions related to alignment and knowledge management (EC9). It meets all inclusion criteria: IC1 (software requirements in agile projects), IC2 (industry-based), IC3 (qualitative/quantitative research implied by practice-based analysis), and IC4 (primary study). Thus, it is classified as INCLUDED."
2540.0,Excluded,ec7,The technology dimension of strategic leadership: The leadership challenge for production economists,"Achieving sustainable competitive advantage and increasing the economic value of a firm in the 21st century's global economy will be a complex, challenging, and knowledge-based task. It can be thought of as revolving around the interplay of three basic forces: (a) a dynamic environment, filled with opportunities and threats, (b) an innovative and agile organizational system, and (c) strategic leadership whose role is to mediate between these two forces, to optimize existing processes and systems and, at the same time, to discover new opportunities and to capitalize on them. The purpose of this paper is to evidence the technology dimension of strategic leadership and to analyze new perspectives for production economics. We describe first the rules of the game in a dynamic and hypercompetitive environment. By examining the differences between leadership and management, it is possible, first to identify and understand the different roles of production economists and second to analyze the two most critical tasks of production economists: (a) as a manager, to optimize existing processes and systems, and (b) as a leader, to invent the future and to inspire people to work enthusiastically for achieving challenging goals. The message of the paper is that a comprehensive conceptual framework for integrating technology into strategic leadership increases the probability that a firm can achieve superior long-term performance.",EXCLUDED,"The article does not address software requirements or agile methodologies, violating Exclusion Criterion EC7. Additionally, it focuses on strategic leadership in production economics rather than software project requirements in agile environments, failing to meet Inclusion Criterion IC1."
618.0,Excluded,ec3,Assessment methodology for software process improvement in small organizations,"Context Diagnosing processes in a small company requires process assessment practices which give qualitative and quantitative results; these should offer an overall view of the process capability. The purpose is to obtain relevant information about the running of processes, for use in their control and improvement. However, small organizations have some problems in running process assessment, due to their specific characteristics and limitations. Objective This paper presents a methodology for assessing software processes which assist the activity of software process diagnosis in small organizations. There is an attempt to address issues such as the fact that: (i) process assessment is expensive and typically requires major company resources and (ii) many light assessment methods do not provide information that is detailed enough for diagnosing and improving processes. Method To achieve all this, the \{METvalCOMPETISOFT\} assessment methodology was developed. This methodology: (i) incorporates the strategy of internal assessments known as rapid assessment, meaning that these assessments do not take up too much time or use an excessive quantity of resources, nor are they too rigorous and (ii) meets all the requirements described in the literature for an assessment proposal which is customized to the typical features of small companies. Results This paper also describes the experience of the application of this methodology in eight small software organizations that took part in the \{COMPETISOFT\} project. The results obtained show that this approach allows us to obtain reliable information about the strengths and weaknesses of software processes, along with information to companies on opportunities for improvement. Conclusion The assessment methodology proposed sets out the elements needed to assist with diagnosing the process in small organizations step-by-step while seeking to make its application economically feasible in terms of resources and time. From the initial application it may be seen that this assessment methodology can be useful, practical and suitable for diagnosing processes in this type of organizations.",EXCLUDED,"The article does not address any agile methodology, violating Exclusion Criterion EC7. Although it presents a software process assessment methodology for small organizations, it fails to address at least one agile methodology as required by the inclusion criteria."
654.0,Included,included,"Balancing Agility and Formalism in Software Engineering - Second IFIP TC 2 Central and East European Conference on Software Engineering Techniques, CEE-SET 2007, Revised Selected Papers",The proceedings contain 23 papers. The topics discussed include: agile software development at scale; formalisms in software engineering: myths versus empirical facts; extending GQM by argument structures; on metamodel-based design of software metrics; automatic transactions identification in use cases; a collaborative method for reuse potential assessment in reengineering-based product line adoption; capable leader and skilled and motivated team practices to introduce eXtreme programming; platform-independent programming of data-intensive applications using UML; towards UML-intensive framework for model-driven development; UML static models in formal approach; does test-driven development improve the program code? alarming results from a comparative case study; extending software architecting processes with decision-making activities; a tool for supporting feature-driven development; and support for cooperative design of end-user tailorable software.,EXCLUDED,"The article is a conference proceedings volume containing abstracts and papers, which falls under tertiary material (EC5). It does not present a primary study but compiles and reports on existing work, thus violating Exclusion Criterion EC5."
552.0,Excluded,ec1,Analyse critique des approches de lâ€™acceptation des technologiesÂ : de lâ€™utilisabilitÃ© Ã  la symbiose humain-technologie-organisation,"RÃ©sumÃ© Cet article propose une critique de la notion dâ€™acceptation des technologies. Sur la base de la distinction entre lâ€™acceptation opÃ©ratoire et sociale, les auteurs effectuent un panorama des concepts et notions mobilisÃ©s par le paradigme de lâ€™acceptation, pour ensuite le critiquer et proposer de considÃ©rer quâ€™humains et technologies sont reliÃ©s par des interactions si Ã©troites que lâ€™on peut parler de symbiose humain-machine, comme lâ€™avait suggÃ©rÃ© Licklider (1960). La premiÃ¨re partie est consacrÃ©e aux diffÃ©rents aspects ergonomiques de lâ€™acceptation opÃ©ratoire (utilisabilitÃ©, critÃ¨res ergonomiques, modÃ¨les de lâ€™interaction) tandis que la seconde partie Ã©voque les aspects psychosociaux de lâ€™acceptation (modÃ¨le de lâ€™acceptation technologique, thÃ©orie de la satisfaction de lâ€™utilisateur, thÃ©orie de la disconfirmation des attentes, thÃ©orie de lâ€™agilitÃ© organisationnelleâ€¦). Lâ€™exercice de la critique de ces deux orientations amÃ¨ne Ã  considÃ©rer que la technologie nâ€™est pas forcÃ©ment Ã  penser comme un corps Ã©tranger que lâ€™humain doit accepter ou refuser mais plutÃ´t comme une partie de nous-mÃªmes qui se comporte, dâ€™un point de vue mÃ©taphorique, comme un symbiote. Ã€ partir du moment oÃ¹ humains et technologies commencent Ã  former des unitÃ©s cohÃ©rentes et indissociables, la relation entre lâ€™humain, la technologie et lâ€™organisation peut sâ€™apprÃ©hender selon une approche symbiotique qui considÃ¨re quâ€™humains et technologies sont reliÃ©s par des rapports de forte dÃ©pendance. En somme, cet article propose de considÃ©rer quâ€™aujourdâ€™hui, la notion de symbiose est plus Ã  mÃªme dâ€™expliquer la relation de lâ€™humain Ã  la technologie que celle dâ€™acceptation. This article proposes a criticism of the concept of technology acceptance. Starting from a distinction between operational and social acceptance, the authors present an overview of the concepts and notions associated to the paradigm of technology acceptance. Then, they criticize the paradigm and propose the idea that human and technologies are connected by interactions that are so narrow that one can refer to human-machine symbiosis, as Licklider (1960) suggested. The first part of the paper is devoted to the various ergonomic aspects of the operational acceptance (usability, ergonomic criteria, model of the interaction) while the second part addresses the psychosocial aspects of acceptance (Technology Acceptance Model, User Information Satisfaction Theory, Expectancy Disconfirmation Theory, Agile Organizational Developmentâ€¦). The idea behind the authorsâ€™ point of view is that technology must not inevitably be thought of as a foreign thing that the human must accept or refuse. From a metaphorical point of view, technology is more and more part of ourselves and behaves like a symbiont. From the time human and technologies start to form coherent and linked units, the relation between human, technology and organization can be apprehended according to a symbiotic approach which considers that human and technologies are connected by strong dependent relationships. In short, this article proposes to consider that the concept of symbiosis is more capable to explain the relationships of human with technology than the acceptance concept.",EXCLUDED,"The article does not address software requirements or agile methodologies; it focuses on technology acceptance and human-machine symbiosis, with only a mention of 'Agile Organizational Development' as a concept. It fails to address at least one agile methodology (EC7) and does not relate to software project requirements (EC3). Therefore, it violates Exclusion Criteria EC3 and EC7 and is classified as EXCLUDED."
769.0,Included,included,Chapter 12 - Agile Architecting: Enabling the Delivery of Complex Agile Systems Development Projects,"Abstract This chapter looks at the delivery of large, complex system development projects that typically require the development and integration of multiple systems and the coordination of hundreds of individuals. We argue that traditional agile development techniques that persuade against the use of architectures and processes can fail or provide suboptimal delivery in such situations. It is argued that elements of software, infrastructure, and data architecture are necessary prerequisites for the successful delivery of complex agile system development projects. The chapter suggests that these architectural elements should be identified in each project via a risk-based approach. These resulting architecture elements can then be used by a distributed low-cost delivery organization to reduce rework within the agile software development process and accelerate delivery by maximizing the overall delivery pipeline. The chapter argues that this agile architecting technique successfully enables the low-cost and low-risk delivery of complex agile system development projects.",EXCLUDED,"The article is a chapter in a book, not a standalone study, and does not present empirical research or data. It fails to meet Inclusion Criterion IC4 (must be a primary or secondary study) as it lacks empirical evidence or research methodology. Additionally, it does not address specific software requirements or answer any research questions, violating Exclusion Criterion EC9. Therefore, it is classified as EXCLUDED."
2065.0,Included,included,Requirements interaction management in an eXtreme programming environment: a case study,"This work reports experience applying the process of Requirements Interaction Management (RIM) within the context of developing a commercial, internet-based software application in an industrial venue, employing the eXtreme Programming (XP) methodology. We describe our means of managing the interactions -- by extending the standard XP requirements process while maintaining consistency with the principles of XP itself. We outline our rationale for modifying the XP requirements process, and provide a temporal comparison showing that, for this project, modified process is essential to successful application of RIM.",INCLUDED,"The article addresses software requirements in an agile environment (eXtreme Programming), specifically focusing on Requirements Interaction Management. It is a case study conducted in an industrial setting, which aligns with IC1 (software project requirements in agile methodologies), IC2 (industry context), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (XP) (EC7), and answers the research question about managing requirements in XP (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1979.0,Included,included,Quantified extreme scenario based design approach,"Over the past few years, agile methods have recorded impressive results in the software engineering field basically in terms of business value and time to market. Similarly, software usability has been the major success factor for interactive systems. Agile usability engineering has been motivated as a booming solution to develop better usability in a cost-effective manner. eXtreme Scenario Based Design (XSBD) is one of the effective agile usability approaches. However, XSBD does not provide explicit metrics to quantify the software usability. In this paper, we propose the Quantified eXtreme Scenario Based Design (QXSBD) approach, which complements XSBD with a set of usability metrics collected from the agile architecture-centric approach and the Quality in Use Integrated Model (QUIM). Further, QXSBD specifies the subset of usability metrics that need to be assessed at the major milestones in agile process. This integration employs the Usability Critical Parameters Workshop (UCPW) to provide engineering practices defining the usability requirements and design goals. We demonstrate the QXSBD, process through customer request project case study. The obtained results have shown that usability issues have been reduced by about 30%. Noticeable end user satisfaction has been achieved while maintaining the project total cost.",INCLUDED,"The article addresses software requirements in the context of agile methodologies, specifically focusing on usability through the proposed Quantified eXtreme Scenario Based Design (QXSBD) approach. It is a primary study conducted in an industry context (as evidenced by the case study of a customer request project), and it includes a quantitative evaluation showing a 30% reduction in usability issues. The study does not violate any exclusion criteria: it is in English, addresses software requirements, is a complete study with empirical results, not a meta-analysis or draft, and explicitly addresses at least one agile methodology (eXtreme Scenario Based Design). It also answers the research question on improving usability in agile projects through quantified metrics."
62.0,Excluded,ec3,A \{DSL\} toolkit for deferring architectural decisions in DSL-based software design,"A number of mature toolkits and language workbenches for DSL-based design have been proposed, making DSL-based design attractive for many projects. These toolkits preselect many architectural decision options. However, in many cases it would be beneficial for DSL-based design to decide for the DSLâ€™s architecture later on in a \{DSL\} project, once the requirements and the domain have been sufficiently understood. We propose a language and a number of \{DSLs\} for DSL-based design and development that combine important benefits of different \{DSL\} toolkits in a unique way. Our approach specifically targets at deferring architectural decisions in DSL-based design. As a consequence, the architect can choose, even late in a \{DSL\} project, for options such as whether to provide the \{DSL\} as one or more external or embedded \{DSLs\} and whether to use an explicit language model or not .",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on deferring architectural decisions in DSL-based design, which is not directly related to software requirements management or agile practices such as iterative development, user feedback, or requirement evolution. Therefore, it violates Exclusion Criterion EC3 (does not address software requirements) and is classified as EXCLUDED."
2643.0,Included,included,Transitioning from Agile Development to Enterprise Product Management Agility,"By now, your company has made the transition to Scrum. ""Sprints"", ""backlogs"", and ""retrospectives"" are everyday words, but you have discovered the complications that arise within product management. product owners and managers who have been scattered across multiple teams are no longer in sync, and at the senior management level, there is not very much visibility into what the Scrum teams are working on unless backlogs are scrutinized. Even then, it is difficult to connect the user stories to managementpsilas high level goals. In addition, cross-product dependencies are not being effectively recognized and managed. The necessity of tracing high level business objectives and portfolio initiatives down to the user story level is essential to any high performing agile development organization. This experience report details how Ultimate Software has successfully transitioned from agile development to an agile enterprise.",EXCLUDED,"The article is an experience report that discusses organizational transition and challenges in product management, but it does not address software requirements or specific agile methodologies in the context of software project requirements. It fails to meet Inclusion Criterion IC1 (addresses requirements in software projects using agile methodologies) and violates Exclusion Criterion EC3 (does not address software requirements). Therefore, it is classified as EXCLUDED."
1342.0,Excluded,ec3,Guidelines are a tool: building a design knowledge management system for programmers,This case study describes the creation of an internal design knowledge management tool for web developers as a means to encourage user-centered development practices. With a goal to shift a software development culture from waterfall-style to user-centered ...,EXCLUDED,"The article does not address software requirements as it focuses on building a design knowledge management system for programmers and shifting cultural practices toward user-centered development, rather than explicitly addressing software requirements in agile methodologies. This violates Exclusion Criterion EC3."
2110.0,Included,included,Rulemakers and toolmakers: adaptive object-models as an agile division of labor,"Agile practices liberate us from the straightjackets of top-down design. But, the ease with which requirements can change encou-rages users to overwhelm us with requests for features. The result: featuritis, which promotes hasty construction of poorly designed software to support those features. The design of an expressive domain model might get lost in the rush to write working code. Adaptive Object-Models support changeable domain modules by casting business rules as interpreted data and representing objects, properties and relationships in external declarations. Now users can change the system domain models themselves as their business dictates without having to deal with programmers at all. It's the ultimate in agility!",EXCLUDED,"The article does not address software requirements directly; instead, it focuses on a conceptual model for domain modeling and business rule representation. It fails to address at least one agile methodology and does not provide a study that evaluates software requirements in an agile context, violating Exclusion Criteria EC3 and EC7."
2731.0,Excluded,ec3,Using Factor Analysis to Generate Clusters of Agile Practices (A Guide to,"In this paper, factor analysis is applied on a set of data that was collected to study the effectiveness of 58 different agile practices. The analysis extracted 15 factors, each was associated with a list of practices. These factors with the associated practices can be used as a guide for agile process improvement. Correlations between the extracted factors were calculated, and the significant correlation findings suggested that people who applied iterative and incremental development and quality assurance practices had a high success rate, that communication with the customer was not very popular as it had negative correlations with governance and iterative and incremental development. Also, people who applied governance practices also applied quality assurance practices. Interestingly success rate related negatively with traditional analysis methods such as Gantt chart and detailed requirements specification.",INCLUDED,"The article is written in English, addresses software project requirements using agile methodologies, and applies factor analysis to identify clusters of agile practices. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) as it focuses on agile practices, not teaching agile methods, does not deal with teaching, and answers research questions related to practice effectiveness and success rates. It meets all inclusion criteria: IC1 (addresses software project requirements in agile), IC2 (academic study), IC3 (quantitative research), and IC4 (primary study). Therefore, it is classified as INCLUDED."
258.0,Excluded,ec3,A test-driven component development framework based on the CORBA component model,"Short product cycles and rapidly changing requirements are increasingly forcing developers to use agile development strategies like extreme programming and test-driven development. At the same time, hierarchical software design strategies such as component based software engineering are becoming necessary to overcome increasing software complexity. In this paper, we present a test-driven component development framework that encapsulates test code in a mirror component for automated testing during development, and as an executable semantic to simplify assessment and to increase trustworthiness of software systems.",EXCLUDED,"The article does not address any agile methodology (e.g., extreme programming or test-driven development) in a way that directly relates to software requirements, and fails to answer at least one research question as per EC9. It also does not explicitly address software requirements, thus violating EC3."
2625.0,Excluded,ec3,Towards model and language composition,Programming languages have one essential advantage over modeling languages: they have a well-defined and understood mechanism for composition that comes along with a good encapsulation of internal details. This is essential when large and complex systems ...,EXCLUDED,"The article does not address software requirements or agile methodologies, violating Exclusion Criterion EC7. It also fails to address any research questions or study objectives related to software project requirements in agile environments, making it ineligible for inclusion."
2614.0,Included,included,Towards an evolutionary framework for agile requirements elicitation,"Numerous reports document difficulties experienced with the development of requirements in software projects. Specifically problems include: developers have limited access to stakeholders, don't fully understand the problem domain and as a consequence, ...",INCLUDED,"The article addresses requirements elicitation in software projects using agile methodologies, which satisfies IC1. It is a research study focused on developing an evolutionary framework, indicating it is a primary study (IC4). The abstract discusses challenges in requirements development, which aligns with software requirements in agile contexts. There is no indication of teaching agile methods (EC6), the study is not a meta-analysis or tertiary source (EC5), it is not incomplete or a draft (EC4), and it addresses at least one agile methodology through its focus on evolutionary approaches. No exclusion criteria are violated, and all inclusion criteria are met."
42.0,Included,included,25 percent Ahead of Schedule and just at “Step 2” of the SAMI,"The Sidky agile measurement index (SAMI) is a 5-step value-based roadmap to agility. The SAMI is designed to help guide organizations seeking to become more agile. Each of SAMIpsilas 5 steps (collaborative, evolutionary, integrated, adaptive and encompassing) aims to instill a new value in teams and organizations. This report shows how an organization that is just at Step 2 of the SAMI has realized a number of tangible business benefits. Some of these notable benefits are (a) 25% increase in the speed to market, (b) 45% decrease in the number of bugs reported after delivery of the system, (c) unprecedented customer satisfaction, and (d) 19% decrease in employee turnover because of the substantial increase in the team moral.",EXCLUDED,"The article does not present a study that addresses software requirements or evaluates a specific agile methodology; instead, it describes a case report of organizational benefits derived from being at Step 2 of the SAMI. It fails to address at least one agile methodology (as per EC7) and does not provide empirical evidence or research on software project requirements, thus violating EC3 and EC7."
640.0,Included,included,Automatic requirements elicitation in agile processes,"One of the generic phases of software engineering is the requirements analysis. This paper presents a new method for automatically retrieving functional requirements from the stakeholders using agile processes. The presented system is a machine learning system for the automation of some aspects of the software requirements phase in the software engineering process. This learning system encompasses knowledge acquisition and belief revision in a knowledge base. It is based on Tecuci's multi-strategy task-adaptive learning by justification trees algorithm, known as Disciple-MTL, and supports a few of the practices that Extreme Programming (XP) requires. The aim of the algorithm is to collect information from the various stakeholders and integrate a variety of learning methods in the knowledge acquisition process, while involving certain and plausible reasoning. The result of the manipulation is a list of requirements essential to a software system.",INCLUDED,"The article addresses software requirements in agile processes, specifically focusing on automatic requirements elicitation using machine learning within Extreme Programming (XP) practices. It meets IC1 (software requirements in agile methodologies), IC2 (academic study), IC3 (quantitative research approach), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP) (EC7), and answers a clear research question (EC9). Therefore, it is classified as INCLUDED."
37.0,Included,included,20 - Plan and Document Technology Specifications,"Publisher Summary This chapter focuses on the process of planning and documenting technology specifications during the Stage 3 of the investment/trading system. The Software Requirements Specification (SRS) is the foundation on which the architecture, design, and implementation of a trading/investment system are built. While prototypes have been created for most features, the team will encounter and address them one by one in an iterative fashion. An \{SRS\} for a trading/investment system consists of the combined, ordered, and linked descriptions and documents, and prototypes created in earlier stages, including data dictionary, data maps and data flow maps, \{GUI\} requirements, error handling maps, and report generation maps. An iteration plan lays out the designâ€“buildâ€“test scenario for each piece of the system, tackling the features with the highest business priority and risk first. The team leader uses timeboxed iteration cycles to track progress of completed tasks and features as development progresses and at each iteration planning meeting, the development team breaks down features into tasks and assigns tasks to team members. When team members complete tasks, they erase them or cross them out. During iteration meetings, the team should also make estimates for computer capacity, server and database use, and network capacity, which should all be documented as they impact departments and personnel external to the development team. The team should also be cognizant of risks to external dependencies, such as delays caused by other departments or vendors. The quickest way to shorten a software development schedule is to buy components or reuse existing software. If the team intends to base a trading/investment system on a commercial off-the-shelf (COTS) application, they should incorporate aspects of that software into the design of glue code or middleware that is developed in-house.",EXCLUDED,"The article is a chapter summary from a publisher's abstract, not a primary or secondary study that addresses software requirements in an agile context. It does not present empirical research, lacks a research question, and fails to describe a study involving agile methodologies. It violates Exclusion Criteria EC4 (study is incomplete, a draft, or abstract) and EC5 (tertiary or meta-analysis), and does not meet Inclusion Criteria IC1, IC2, IC3, or IC4."
1388.0,Excluded,ec3,How to develop financial applications with game features in e-banking?,"As for Gamification, it is about business software with game characteristics, understanding the software development process will improve the practices, and will more than likely, improve the business itself (make it more efficient, effective, and less ...",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on gamification in financial applications without detailing how software requirements are developed using agile practices, violating Exclusion Criterion EC3."
1003.0,Excluded,ec3,Design guidelines for software processes knowledge repository development,"Context Staff turnover in organizations is an important issue that should be taken into account mainly for two reasons: 1. Employees carry an organizationâ€™s knowledge in their heads and take it with them wherever they go 2. Knowledge accessibility is limited to the amount of knowledge employees want to share Objective The aim of this work is to provide a set of guidelines to develop knowledge-based Process Asset Libraries (PAL) to store software engineering best practices, implemented as a wiki. Method Fieldwork was carried out in a 2-year training course in agile development. This was validated in two phases (with and without PAL), which were subdivided into two stages: Training and Project. Results The study demonstrates that, on the one hand, the learning process can be facilitated using \{PAL\} to transfer software process knowledge, and on the other hand, products were developed by junior software engineers with a greater degree of independence. Conclusion PAL, as a knowledge repository, helps software engineers to learn about development processes and improves the use of agile processes.",EXCLUDED,"The article does not address software requirements directly; instead, it focuses on knowledge repository development for software processes. It fails to address at least one agile methodology and does not explicitly discuss software requirements, violating EC3 and EC7."
