ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A_1,EXPLAIN_A_1
1297.0,Included,included,From RUP to Scrum in Global Software Development: A Case Study,"In this paper we present the results of a case study at two offshore projects that recently adopted the agile way of working. We analyze their multi-site governance activities adopted and adjusted based on the Scrum methodology. Furthermore, we identify those changes that the Scrum adoption brought, in comparison with the previous governance structure of the Rational Unified Process (RUP). We find that a transition from RUP to Scrum brings a positive effect in requirements engineering, communication, cost management and cross-functionality of the distributed teams. We also observe a negative change with regard to the development pace and delivery time. Overall, we add to the body of knowledge in the field of distributed agile, with an additional field study where we describe and compare the migration from RUP to Scrum, and the implications of this transition.",INCLUDED,"The article is written in English (EC1 not violated), addresses software project requirements in the context of agile methodologies (IC1 satisfied), focuses on a case study in industry (IC2 satisfied), uses qualitative research methods (IC3 satisfied), and is a primary study (IC4 satisfied). It specifically compares Scrum adoption to RUP, addressing at least one agile methodology (IC7 satisfied) and answers research questions about governance changes and impacts (IC9 satisfied). It does not deal with teaching agile methods (EC6 not violated), is not a tertiary or meta-analysis (EC5 not violated), and is not incomplete or a draft (EC4 not violated). Thus, all inclusion criteria are met and no exclusion criteria are violated."
1625.0,Excluded,ec3,Machine learning and algorithms; agile development,"The Communications Web site, http://cacm.acm.org, features more than a dozen bloggers in the BLOG@CACM community. In each issue of Communications, we'll publish selected posts or excerpts. twitter Follow us on Twitter at http://twitter.com/blogCACM http://cacm.acm.org/blogs/blog-cacm John Langford poses questions about the direction of research for machine learning and algorithms. Ruben Ortega shares lessons about agile development practices like Scrum.",EXCLUDED,"The article is a blog post or commentary that does not present a study addressing software requirements in agile methodologies. It fails to meet Inclusion Criterion IC1 (addresses requirements in software projects using agile methodologies) and is not a primary or secondary study as defined by IC4. Additionally, it does not constitute a research study that answers specific research questions (EC9). The content is more of a discussion or opinion piece rather than a study, thus violating EC4 (study is incomplete, a draft, presentation slides, or just an abstract)."
118.0,Excluded,ec7,A framework for role-based feature management in software product line organizations,"Product line engineering requires changes in approaching software development. Two main processes are to be established: creating a reusable infrastructure, and utilizing it for developing products. In practice, these two processes cannot strictly be separated as product enhancements are requested frequently by customers and a changeable infrastructure is essential to react on market needs. Thus, various approaches, such as proactive, reactive, or agile, have been introduced to handle changes. At a finer level of granularity, however, changes comprise many activities with variable duration and thus result in sets of concurrent and overlapping software development activities. This paper, therefore, investigates changes in more detail and assumes that provisioning comprehensive information on changes and respective states are crucial to organizations for keeping a software product line manageable. As features are a common notion used in software engineering to reflect customer requirements, the paper proposes a conceptual framework for managing feature information and for defining role-specific views throughout all life cycle processes. Its concepts have been derived from an industrial context.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on role-based feature management in software product line organizations, which is more aligned with product line engineering and feature management rather than software requirements in agile development. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
2419.0,Excluded,ec5,The agile approach in an undergraduate software engineering course project,"The rise in popularity of agile software development methodologies such as extreme programming (XP), crystal, DSDM and feature-driven development has opened an opportunity for the software engineering education community. How can one capitalize on the strengths of agile development models while still appealing to established software engineering practices? The typical introductory software engineering course makes use of a team-based project to reinforce software process activities. The project normally runs for one academic term during which students are led through life-cycle activities using a modified waterfall approach to software development. While useful in teaching software engineering process concepts, this approach limits the team's ability to utilize feedback from downstream process activities. It also limits the students' opportunity to understand process improvement from their own experiences. The ability to respond to project change is also dampened by the fact that teams do not have the time or resources in this format to modify, or refactor the design of a project component let alone incorporate a new or modified customer requirement. Agile methodologies promote an evolutionary approach to development using short incremental release cycles. We report on the experiences of conducting a team project in an introductory software engineering course using agile development techniques at the Rochester Institute of Technology. Teams have the opportunity to experience multiple iterations of the software engineering life cycle and evolve a product design that allows for discoveries made during implementation and through the introduction of changing customer requirements. The project integrates the concept of test-driven development. This agile technique addresses testing early in the development process and reinforces the value of unit testing. The incorporation of agile techniques is not only useful for students in an introductory course, but may also be applied to upper division software engineering courses.",EXCLUDED,"The article addresses teaching agile methods in an undergraduate software engineering course, which violates Exclusion Criterion EC6 (does the study deal with teaching agile methods?). Additionally, it does not focus on software requirements in software projects using agile methodologies, violating Exclusion Criterion EC3. Therefore, it is excluded."
2301.0,Excluded,ec5,"Students becoming political and ""incorrect"" through agile methods","At the risk of being condemned as a software engineering heretic, it seems to me that notions of accuracy and correctness of software have intuitive appeal, but are difficult if not impossible to achieve in practice. The search for this chimera of ""correctness"" ...",EXCLUDED,"The article violates Exclusion Criterion EC6 (deals with teaching agile methods) and EC7 (fails to address at least one agile methodology). The abstract discusses philosophical and theoretical aspects of correctness in software, not agile methodologies or their application in software requirements, and does not address any specific agile methodology. It also appears to be a reflective or opinion-based piece rather than a study on software requirements in agile contexts."
1859.0,Included,included,Postmodern prospects for conceptual modelling,"A number of recent developments in software engineering -- from agile methods to aspect-oriented programming to design patterns to good enough software -- share a number of common attributes. These developments avoid a unifying theme or plan, focus on negotiation between different concerns, and exhibit a high level of context sensitivity. We argue that these developments are evidence of a postmodern turn in software engineering. In this paper, we survey a number of these developments and describe their potential implications for the practice of conceptual modelling.",EXCLUDED,"The article does not address software requirements and fails to specify any agile methodology, violating EC3 and EC7. It also does not focus on requirements in software projects using agile methodologies, thus failing to meet IC1."
952.0,Excluded,ec3,Context-awareness: exploring the imperative shared context of security and ubiquitous computing,"Context-awareness is a quintessential feature of ubiquitous computing. Contextual information not only facilitates improved applications, but can also become significant security parameters -- which in turn can potentially ensure service delivery not to anyone anytime anywhere, but to the right person at the right time and place. Specially, in determining access control to resources, contextual information can play an important role. Access control models, as studied in traditional computing security, however, have no notion of context-awareness; and the recent works in the nascent field of context-aware access control predominantly focus on spatio-temporal contexts, disregarding a host of other pertinent contexts. In this paper, with a view to exploring the relationship of access control and context-awareness in ubiquitous computing, we propose a comprehensive context-aware access control model for ubiquitous healthcare services. We explain the design, implementation and evaluation of the proposed model in detail. We chose healthcare a representative application domain because healthcare systems pose an array of non-trivial context-sensitive access control requirements, many of which are directly or indirectly applicable to other context-aware ubiquitous computing applications.",EXCLUDED,"The article does not address software requirements as per EC3. While it discusses context-aware access control in ubiquitous computing, particularly in healthcare, it focuses on security and contextual information rather than software requirements in software projects. Therefore, it fails to meet IC1, which requires addressing requirements in software projects using agile methodologies."
539.0,Excluded,ec3,An intelligent multi-agent e-services methodâ€”An international telecommunication example,"The online services of \{B2B\} e-commerce have had to face a challenge resulting from the diverse services built on heterogeneous platforms that must work together in an integrated and seamless manner. Today, businesses have accumulated large numbers of online services that run and reside on a variety of environments. Furthermore, they have different workflows and operational support systems that need to interact with their legacy systems. The result has been chaotic and disruptive. We developed a new framework, artifact, and performance model with which to address this problem. A multi-agent e-service system was developed to cope with dynamics and upheaval. We used a customer-centric viewpoint with supply chains both upstream and downstream. An implementation was performed to determine problems in its development. Two simple live case studies were conducted to illustrate the model's feasibility and validity.",EXCLUDED,"The article does not address software requirements as it focuses on a multi-agent e-service system for B2B e-commerce integration, rather than software project requirements in the context of agile methodologies. This violates Exclusion Criterion EC3."
2162.0,Excluded,ec7,Sense-respond cloud mediator architecture for services evolution,"In many dynamic externally-driven enterprises, like the Government, citizens participation in the design and evolution of services is critical and essential for satisfaction. Web 2.0 features are changing the way citizens interact and participate. Here we leverage this with a sense-respond architecture between two clouds: a) a front-end social networks of communities and citizens, and b) back-end enterprise application services. We introduce an Adaptive Complex Environment (ACE) ontology and mediator architecture for complex service-intensive organizations. This mediator architecture is illustrated using Web 2.0 (e.g. Facebook services) to make tacit service requirements of user communities explicit, leading to the adaptation in the use of back-end services. We also present a specific eGovernment application scenario where the services are identified, designed, delivered and evolved by employing ACE. We thus motivate research in management environments in which stakeholder participation, development, and operational aspects are integrated so that services can be co-engineered (i.e. collaboratively, continuously and concurrently).",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on a sense-respond architecture and ontology for service evolution in eGovernment, emphasizing stakeholder participation and co-engineering, but there is no mention of agile methodologies or software requirements management. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
1983.0,Included,included,Quantitative Process Improvement in XP Using Six Sigma Tools,"XP (eXtreme Programming) has been used for reducing defects and dealing with changing customer requirements effectively. It has been well known for its defect reduction capability. But, software can be made more reliable by means of process improvement. In general, models like CMM/CMMI have been used for software development process improvement. However, these models have some problems to be used with XP because of less number of process artifacts produced by agile processes. Six sigma on the other hand, provides the quantitative analysis capabilities required to measure and control process performance. Using XP with six sigma can provide means of analyzing XP data and systematically improve process performance. In order to prove our point, we map six sigma tools to activities involved at each phase of XP and show that six sigma technique can be used with XP to measure and improve the performance of XP process. We also suggest a six sigma process improvement guideline with examples.",INCLUDED,"The article addresses software requirements in agile methodologies (specifically XP) using quantitative process improvement tools (Six Sigma), which satisfies IC1. It is a primary study that provides a mapping of Six Sigma tools to XP phases and proposes a guideline, meeting IC4. The study is not in a non-English language (EC1), does not focus on teaching agile methods (EC6), does not deal with tertiary or meta-analysis (EC5), and addresses at least one agile methodology (XP) and responds to research questions about process improvement. It is not incomplete or a draft (EC4), and does not fail to address agile methodologies or research questions (EC7, EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
183.0,Excluded,ec3,A Passage to India,"Most American IT employees take a dim view of offshore outsourcing. It's considered unpatriotic and it drains valuable intellectual capital and jobs from the United States to destinations such as India or China. Online discussion forums on sites such as isyourjobgoingoffshore.com are headlined with titles such as ""How will you cope?"" and ""Is your career in danger?"" A cover story in BusinessWeek magazine a couple of years ago summed up the angst most people suffer when faced with offshoring: ""Is your job next?""",EXCLUDED,"The article does not address software requirements or agile methodologies, and focuses on offshore outsourcing and employee anxiety, violating EC3 and EC7."
343.0,Included,included,Adoption of XP practices in the industry - A survey,"Agile software development has recently become popular in the software industry. The methodologies in the Agile family are considered to be based on best practices. The most popular approach, Extreme Programming (XP), recommends certain best practices during the requirements gathering, implementation and testing phases of software development. In this paper, the authors analyze the best practices according to data from recent case studies and survey studies to see if and how they are followed. Metaphor was the least used practice, while unit testing was one of the most popular. Most of the practices varied across studies and projects. Agile software development is evolutionary in nature, so customizing the practices is still well within its sounds. Copyright Â© 2007 John Wiley & Sons, Ltd.",INCLUDED,"The article is written in English, addresses software requirements in the context of Extreme Programming (XP), and focuses on industry practices through a survey. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9); it directly addresses at least one agile methodology (XP), and responds to research questions about the adoption and usage of XP practices. It meets all inclusion criteria: IC1 (software requirements in agile projects), IC2 (industry study), IC3 (quantitative research via survey), and IC4 (primary study). Therefore, it is classified as INCLUDED."
1457.0,Excluded,ec4,Index,abstract is not available,EXCLUDED,"The article lacks an abstract, which violates Exclusion Criterion EC4 (the study is incomplete, a draft, presentation slides, or just an abstract)."
976.0,Included,included,Customer and user involvement in agile software development,"Studies of user involvement in agile development are very scarce. We provide a case study of how user involvement took place in a large agile project, which utilized the agile method eXtreme Programming. Planning games, user stories and story cards, working software and acceptance tests structured the user involvement. We found genuine customer and user involvement in the form of direct and indirect participation in the project. The involved customer representatives played informative, consultative and participative roles in the project. This lead to their functional empowerment i.e. the users were enabled to carry out their work to their own satisfaction and in an effective, efficient and economical manner. Â© 2009 Springer Berlin Heidelberg.",INCLUDED,"The article addresses user involvement in software development using agile methodologies (specifically eXtreme Programming), which aligns with IC1. It is a case study conducted in a real-world project, satisfying IC2 (industry context) and IC4 (primary study). The study does not violate any exclusion criteria: it is in English (EC1), addresses software requirements through user involvement (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (EC7), and answers relevant research questions (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
561.0,Excluded,ec6,Analyzing Effectiveness of Workshops for Learning Agile Development Principles,"Workshops are sometimes known as effective ways to learn the human and social factors of software engineering. However, their effectiveness in learning agile development principles in particular has not yet been determined, despite the fact that numerous agile development workshops have been held over the years. In this paper, we analyze the effectiveness of agile development workshops through an experiment, and show that one of representative workshops is indeed effective at learning agile principles. Self-study is another commonly used method to learn something new. Therefore, we compare the effectiveness of workshops with that of self-study to better illustrate the effectiveness of agile development workshops. In our experiment, we examine 7 workshop subjects and 8 self-study subjects, and compare their scores on the agile mind check, which is a method used to measure their degree of mastery of agile principles. As a result, we demonstrate the effectiveness of agile development workshops, especially those that simulate actual experiences. We also show that one of workshops is more effective than self-study regarding the agile mind check score.",EXCLUDED,"The study deals with teaching agile methods (workshops) and specifically addresses teaching rather than software requirements, violating Exclusion Criterion EC6. Additionally, it does not address software requirements as defined in the inclusion criteria (IC1), thus failing to meet the core focus of the study."
2715.0,Excluded,ec7,Using annotations in the naked objects framework to explore data requirements,"The creation of conceptual data design that appropriately represents specific application domain is one of the main challenges in requirements engineering. An initiative to help designers is the Naked Objects framework, where it is possible to ...",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on the Naked Objects framework and data requirements in conceptual design, which does not involve agile practices or methodologies as required by IC1 and IC7. Therefore, it fails to meet the inclusion criteria and is excluded."
1225.0,Included,included,Extending XP practices to support security requirements engineering,"This paper proposes a way of extending eXtreme Programming (XP) practices, in particular the original planning game and the coding guidelines, to aid the developers and the customer to engineer security requirements while maintaining the iterative and rapid feedback-driven nature of XP. More specifically, these steps result in two new security-specific flavours of XP User stories: Abuser stories (threat scenarios) and Security-related User stories (security functionalities). The introduced extensions also aid in formulating security-specific coding and design standards to be used in the project, as well as in understanding the need for supporting specific Security-related User stories by the system. The proposed extensions have been tested in a student project.",INCLUDED,"The article addresses software requirements engineering in the context of agile methodologies (specifically eXtreme Programming), extending XP practices to include security requirements. It meets IC1 by focusing on requirements in software projects using agile methods. The study is not a draft, abstract, or tertiary work (EC4 and EC5 are not violated), and it does not deal with teaching agile methods (EC6) or fail to address an agile methodology (EC7). It also answers specific research questions related to extending XP for security requirements. Thus, it satisfies all inclusion criteria and violates no exclusion criteria."
2539.0,Excluded,ec3,The Status of Project Management within a City Hall of a European Capital,"We live in times of changes. The credit-crunch has affected businesses and organisations all over the world, its consequences being layoffs, cutbacks in projects due to lack of funding amongst other things. The municipality of Reykjavik is no exception; it is one of the largest workplaces in Iceland with operations that are diverse and complex. Employees are well educated specialists and many have studied management. No \{PMO\} is in place, and therefore there is no standardized set of practices and procedures regarding the preparation and execution of projects, nor a centralized documentation of projects completed (or failed). The Human Resource System does not list the abilities and education of its employees and no formal knowledge management is practiced. The level of project management maturity is uncertain and this paper attempts to give an overview of the maturity level of the municipality. Finally a suggestion is made on how project- and knowledge management might be strengthened in order to increase support and cooperation between offices and departments, enhance project management consciousness and -skills and improve the efficiency of municipal organisations.",EXCLUDED,"The article does not address software requirements as stated in Exclusion Criterion EC3. It focuses on project management maturity in a municipal context, without any reference to software development or software project requirements, thus failing to meet IC1. Additionally, it does not address any agile methodology, violating EC7. Therefore, it is classified as EXCLUDED."
83.0,Included,included,A comparative case study on clients participation in a 'traditional' and in an Agile software company,"Agile literature suggests that the active and continuous participation and involvement of the clients throughout the project is key to building the right product and raise users' satisfaction. However, relatively little research has been made on comparing what makes clients happy in 'traditional' companies that use planed-driven processes and in agile companies. In turn, it's hard to collect and evaluate evidence in favor of either settings. This paper fills in this gap and compares two software development companies in a Nord-European country in respect to client participation and its impact on the clients' satisfaction with the project. One of the companies is agile by its design while the other follows a 'traditional' software development approach. Our study suggests that active clients' participation is not an exclusive attribute of agile projects and that it can be successfully integrated (and implemented) in a 'traditional' project as well. Further, the study shows that by involving clients, software companies have the chance to get higher customer satisfaction, regardless whether or not they implement agile software development processes. Although our study is not quantitative in nature, we think that it is indicative about the impact of the factor ""client's participation"" on the client's satisfaction.",INCLUDED,"The article addresses software project requirements in the context of agile and traditional development methodologies, specifically focusing on client participation and its impact on customer satisfaction. It is a comparative case study conducted in industry settings, which satisfies IC1 (software requirements in agile contexts), IC2 (industry study), and IC3 (qualitative research). It does not violate any exclusion criteria: it is in English (EC1), addresses software development processes (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (agile development) (EC7), and answers at least one research question (impact of client participation on satisfaction) (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1866.0,Excluded,ec7,Practical Challenges for Methods Transforming i* Goal Models into Business Process Models," The field of requirements engineering for business processes has grown during the last several years. As business processes are assumed to fulfil organizational goals, goal models could be transformed into business process models that specify how business processes fulfil the organizational goals. Although both the fields of Goal-Oriented RE (GORE) and Business Process Management (BPM) received a lot of attention from researchers, the methods to transform goal models into business process models still need further research. This scientific evaluation paper analyses current methods to identify the practical challenges that need to be addressed for an effective transformation of goal models into business process models. We illustrate the discovered challenges using the case study of Seven-Eleven Japan. The main challenges that were discovered are a lack of responsible role, insufficient concept mappings, informality of the transformation algorithm, no full support for organisational structure and a lack of inter-model consistency checks. Our expected contribution of discovering these challenges is to lower the barriers of transferring new goal-to-process methods to industry. As we consider i* constructs the most adequate in GORE for our purposes, we limit our study to transformations that start from i* goal models.",EXCLUDED,"The article does not address software requirements; instead, it focuses on transforming goal models into business process models in the context of requirements engineering for business processes (EC3). Therefore, it violates Exclusion Criterion EC3 and is classified as EXCLUDED."
7.0,Included,included,\{CASE\} 9 - The \{HURIE\} method: A case study combining requirements gathering and user interface evaluation,"Publisher Summary This chapter discusses that as the usability team evaluates the emerging user interface (UI) design for a game like tool for teaching battle command software through distance learning, they found themselves in the uneasy position of having started to plan for two pluralistic usability walk-throughs (WTs) with two different but equally time-constrained user samples and a new discovery that even the product development team members were uncertain as to the product requirements. The team could have postponed the \{UI\} evaluations but instead chose to try to take full advantage of the test participants already scheduled and to conduct a hybrid method wherein they, in parallel, gathered user requirements information and evaluated the \{UI\} prototype. They selected the pluralistic usability \{WT\} as their evaluation method, both because it allowed them to collect data from a number of these valuable and hard-to-schedule users at the same time and that it would allow for a dialogue between these representative users and the product developers, thus speeding up the back-and-forth that was necessary if they were to be engaged in an iterative design process. The team added a requirements-gathering exercise onto the front of the pluralistic usability \{WT\} to collect user requirements data before biasing the pluralistic usability \{WT\} participants with the \{UI\} prototype. The early delivery of a \{UI\} prototype for evaluation helps meet the agile principle of early and continuous delivery.",INCLUDED,"The article addresses software requirements in the context of agile methodologies, specifically through a case study that combines requirements gathering and user interface evaluation in an iterative, agile process. It is a primary study conducted in an industry setting (teaching battle command software via distance learning), using a qualitative approach. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (plurality usability walk-throughs and early delivery of prototypes) (EC7), and answers at least one research question (e.g., how to gather requirements and evaluate UI in agile settings) (EC9). All inclusion criteria are met."
2648.0,Excluded,ec3,Transparently bridging semantic gap in \{CPU\} management for virtualized environments,"Consolidated environments are progressively accommodating diverse and unpredictable workloads in conjunction with virtual desktop infrastructure and cloud computing. Unpredictable workloads, however, aggravate the semantic gap between the virtual machine monitor and guest operating systems, leading to inefficient resource management. In particular, \{CPU\} management for virtual machines has a critical impact on I/O performance in cases where the virtual machine monitor is agnostic about the internal workloads of each virtual machine. This paper presents virtual machine scheduling techniques for transparently bridging the semantic gap that is a result of consolidated workloads. To enable us to achieve this goal, we ensure that the virtual machine monitor is aware of task-level I/O-boundedness inside a virtual machine using inference techniques, thereby improving I/O performance without compromising \{CPU\} fairness. In addition, we address performance anomalies arising from the indirect use of I/O devices via a driver virtual machine at the scheduling level. The proposed techniques are implemented on the Xen virtual machine monitor and evaluated with micro-benchmarks and real workloads on Linux and Windows guest operating systems.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on virtual machine scheduling and CPU management in virtualized environments, which falls outside the scope of software project requirements and agile practices. Therefore, it violates Exclusion Criterion EC3."
1647.0,Included,included,Managing software projects with business-based requirements,"For many organizations that are neither software product companies nor system integrators, the expense and cultural change required for full process rollout can be prohibitive. Proponents of agile processes/methods (such as extreme programming) suggest that these ""lightweight"" approaches are extremely effective. I would agree that there are many powerful aspects within these approaches. I suggest, however, that by taking an objective-based business requirements approach to project management, software projects have a high probability of running on time, and remaining in scope and within budget. Addressing requirement challenges, independent of adopting a full process, can offer many of the benefits of full process adoption while avoiding most of the expense and human issues involved with full process rollout. A business-based requirements approach is an easy-to-adopt, risk-free entry point that offers tangible quality improvements. This approach suits any project scope. Whether building a complex system for enterprise resource planning or customer relationship management, or developing small, single-user software programs, defining business requirements improves any system delivery.",EXCLUDED,"The article does not address any agile methodology (violates EC7), and instead proposes a business-based requirements approach as an alternative to agile processes. It fails to address at least one agile methodology as required by the inclusion criteria."
468.0,Included,included,"Ahaa --agile, hybrid assessment method for automotive, safety critical smes","The need for software is increasingly growing in the automotive industry. Software development projects are, however, often troubled by time and budget overruns, resulting in systems that do not fulfill customer requirements. Both research and industry lack strategies to combine reducing the long software development lifecycles (as required by time-to-market demands) with increasing the quality of the software developed. Software process improvement (SPI) provides the first step in the move towards software quality, and assessments are a vital part of this process. Unfortunately, software process assessments are often expensive and time consuming. Additionally, they often provide companies with a long list of issues without providing realistic suggestions. The goal of this paper is to describe a new low-overhead assessment method that has been designed specifically for small-to-medium-sized (SMEs) organisations wishing to be automotive software suppliers. This assessment method integrates the structured-ness of the plan-driven SPI models of Capability Maturity Model Integration (CMMI) and Automotive SPICE with the flexibleness of agile practices.",INCLUDED,"The article addresses software requirements in agile methodologies (specifically, a hybrid assessment method combining CMMI and Automotive SPICE with agile practices) in the context of SMEs in the automotive industry. It is a primary study, written in English, and does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9). It meets all inclusion criteria: IC1 (software requirements in agile projects), IC2 (industry context), IC3 (qualitative/quantitative research implied by assessment design), and IC4 (primary study)."
2794.0,Excluded,ec3,Web-based tool for automatic acceptance test execution and scripting for programmers and customers,"Software testing is a software engineering practice that improves the quality of developed computer systems. It is a testing discipline strongly related to the agile software development method Extreme Programming (XP) [2], thus this paper examines acceptance ...",INCLUDED,"The article addresses software requirements in the context of agile methodologies (specifically Extreme Programming), as it examines acceptance testing within XP. It is a primary study (as indicated by the abstract), written in English, and focuses on a practical tool for software testing. It does not violate any exclusion criteria: it is not in a non-English language (EC1), it addresses software requirements (EC3), it is not incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus on teaching agile methods (EC6), it addresses at least one agile methodology (XP, EC7), and it answers a research question (EC9). It meets all inclusion criteria: it addresses software project requirements using agile methodologies (IC1), it is a research study (IC2), it is qualitative or quantitative (implied by study nature, IC3), and it is a primary study (IC4)."
629.0,Included,included,Automated Acceptance Testing as an Agile Requirements Engineering Practice,"This article describes how the use of automated acceptance test-driven development (ATDD) impacts requirements engineering in software development. We extend an existing framework of inherent risks in RE by adding knowledge from literature and a case study. We show how ATDD can be seen as a mix of the traditional RE focus on documentation and the agile focus on iterative communication. ATDD can mitigate some of the inherent risks in RE. It also carries with it the need for a proper domain and a very rigorous development method that requires disciplined developers and dedicated customers, preferably on-site.",INCLUDED,"The article addresses software requirements engineering in agile contexts, specifically focusing on automated acceptance test-driven development (ATDD). It meets IC1 by discussing requirements engineering in agile software projects. It is a primary study based on literature review and case study, satisfying IC4. The study is not a draft, abstract, or tertiary work, so it does not violate EC4 or EC5. It does not focus on teaching agile methods (EC6), nor does it fail to address an agile methodology (EC7) or research questions (EC9). The study is in English and addresses software requirements in agile development, fulfilling all inclusion criteria and avoiding exclusion criteria."
1687.0,Excluded,ec3,MiReAS: a mixed reality software framework for iterative prototyping of control strategies for an indoor airship,"Virtual prototyping has become an established design tool in complex interdisciplinary development processes using state-of-the-art virtual reality techniques. Due to numerous benefits virtual prototyping has seen increasing acceptance in recent years, ...",EXCLUDED,"The article does not address software requirements as it focuses on a mixed reality framework for prototyping control strategies in an indoor airship, which is not related to software project requirements. This violates Exclusion Criterion EC3."
1995.0,Included,included,Rapid user centered design techniques: challenges and solutions,"This SIG provides a forum for discussing how user-centered methods, including methods like Contextual Design that include field data gathering, can be modified to support short development time frames and organizations using rapid development methodologies. We share ideas for how to get field data into the fast-paced development process, discuss the tradeoffs that can reasonably be made, and talk about techniques for working closely with developers so they value the influx of customer field data. We start by sharing our experiences, and then lead participants through discussions of their key challenges to generate solutions. We record our collective knowledge for the CHI community.",EXCLUDED,"The article is a conference SIG forum and presentation that shares experiences and facilitates discussions, rather than conducting a study that addresses software requirements in agile methodologies. It does not present a study with primary or secondary research data, nor does it address software requirements. Therefore, it fails to meet Inclusion Criteria IC1 and IC4 and violates Exclusion Criteria EC4 (incomplete or non-study form) and EC3 (does not address software requirements)."
2253.0,Excluded,ec3,Software security for small development teams: a case study,"Microsoft is developing wide-spread software solutions like the Windows operating system and the Office suite. In order to improve security of their products, they have introduced the Microsoft Security Development Lifecycle (MS-SDL). Ample documentation about the MS-SDL is available, thus, allowing other companies to adopt the lifecycle as well. We were wondering whether an adoption of the lifecycle is possible and useful for real small development teams, e.g., for a single developing person. In order to find out, we have done a practical test, i.e., we have used the MS-SDL for the development of a small, but real-world software project. The findings will be presented in this paper.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies (EC7), as it focuses on the Microsoft Security Development Lifecycle (MS-SDL) for small teams without mentioning any agile methodology. Additionally, the study does not explicitly address software requirements as part of agile practices, violating inclusion criterion IC1."
2235.0,Included,included,Software process improvement through the Lean Measurement (SPI-LEAM) method,"Software process improvement methods help to continuously refine and adjust the software process to improve its performance (e.g., in terms of lead-time, quality of the software product, reduction of change requests, and so forth). Lean software development propagates two important principles that help process improvement, namely identification of waste in the process and considering interactions between the individual parts of the software process from an end-to-end perspective. A large shift of thinking about the own way of working is often required to adopt lean. One of the potential main sources of failure is to try to make a too large shift about the ways of working at once. Therefore, the change to lean has to be done in a continuous and incremental way. In response to this we propose a novel approach to bring together the quality improvement paradigm and lean software development practices, the approach being called Software Process Improvement through the Lean Measurement (SPI-LEAM) Method. The method allows to assess the performance of the development process and take continuous actions to arrive at a more lean software process over time. The method is under implementation in industry and an initial evaluation of the method has been performed.",INCLUDED,"The article addresses software requirements in software projects using agile methodologies by proposing the SPI-LEAM method, which integrates lean principles with process improvement. It is a primary study from industry, conducted through a qualitative and empirical evaluation, and does not violate any exclusion criteria. It does not deal with teaching agile methods, is not a tertiary or meta-analysis, and fully addresses the research questions related to software process improvement through lean practices."
2613.0,Included,included,Towards an agile process for building software product lines,"Software product lines are sets of software systems that share common features. Product lines are built as if they were a family of products, identifying those features that change and those that can be reused. There is an evident incompatibility between the requirements of software product lines and agile practices. We report on experiments that used Feature-Driven Development to build software product lines, and describe the minor extensions that were useful for developing software product lines. Â© Springer-Verlag Berlin Heidelberg 2006.",EXCLUDED,"The article does not address at least one agile methodology (it only mentions Feature-Driven Development, which is not an agile methodology), violating EC7. Additionally, it does not fully address software requirements in the context of agile practices for software product lines, failing to meet IC1."
386.0,Excluded,ec3,Agile in the Bathtub: Developing and Producing Bathtubs the Agile Way," This is a report about the introduction of Agile/Lean methodologies at an Italian company producing luxury hydromassage bathtubs and showers. Initially focused on product development and portfolio management, the Agile/Lean transition has been extended to other departments of the company. This has been a significant experience in combining Agile and Lean in a non-software context.",EXCLUDED,"The study does not address software requirements as it focuses on the production of bathtubs in a non-software context, violating Exclusion Criterion EC3."
