ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B,EXPLAIN_B
2694.0,Included,included,User stories and acceptance tests as negotiation tools in offshore software development,"This experience report talks about applying agile tools, namely, user stories and acceptance tests, to resolve problems in offshore software development. These tools help to formulate and to better understand results and goals of projects, and to avoid ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from an experience report which can be considered as qualitative research (IC3), and it's a primary study as it discusses the application of agile tools in a specific context (IC4). It does not violate any exclusion criteria: it is written in English (EC1), it does not fail to address software requirements (EC3), it is not incomplete or just an abstract (EC4), it is not a tertiary source or meta-analysis (EC5), it does not solely deal with teaching agile methods (EC6), it addresses agile methodologies (EC7), and it discusses a problem in offshore software development, which implies it attempts to answer research questions (EC9)."
2317.0,Included,included,Successful product-based agile software development without onsite customer an industrial case study,"Software industry is increasingly using Agile Methods due to its benefits. However the way industry practices agile methods is some time divergent to the basic Agile Principles. For example customer involvement in the entire software development process is considered essential; but under certain conditions this requirement is not so critical. We have studied in detail such an adaptation by a large software company using Agile Method i.e. SCRUM. The organization develops software products using SCRUM; however, after initial development; they customize the product for their potential customer. At no time (during initial development or customization stage), real customer is present at the development site; but still their products are immensely successful in terms of number of products sold, and customer satisfaction. In the real world case study we have analyzed reasons for the success of the organization and have studied in detail the circumstances which obviate the need of readily available customer. The results show that, extensive domain knowledge, prior experience of the product and experienced workforce mitigate the need of onsite customer.",INCLUDED,"The article addresses requirements in software projects using agile methodologies, as stated in IC1. It is a case study from industry, satisfying IC2. The methodology used, SCRUM, is a qualitative research approach, in line with IC3. It's a primary study, not a tertiary or meta-analysis, fulfilling IC4. The article does not violate any exclusion criteria; it is written in English (EC1), it does not avoid software requirements (EC3), it is not incomplete or just an abstract (EC4), it is not a tertiary or meta-analysis (EC5), it does not solely deal with teaching agile methods (EC6), it does not fail to address agile methodologies (EC7), and it answers the research question of why the organization's products are successful without onsite customer involvement (EC9)."
1144.0,Excluded,ec3,Enhancing creativity in agile software teams,"The development of new products requires the generation of one or more novel and useful ideas, suitable to implementation in practice. In our research, the agile method eXtreme Programming (XP) is analyzed, evaluated and enhanced from the perspective of the creativity. We believe that a better understanding of concepts related to creative teams (structure, performance and purposes) offers important insights about the use of agile methods in general and XP in particular.","
---

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article is written in English and directly addresses agile methodologies, specifically eXtreme Programming (XP), which falls under the Inclusion Criteria (IC1). It is a study from academia and qualitatively explores the perspectives on creative teams within agile software projects, satisfying IC3. The study does not appear to be a draft, presentation slides, or just an abstract, adhering to IC4. It does not address software requirements directly, but since it focuses on creativity within agile methods and does not fall under Exclusion Criteria such as being a draft or just an abstract, it is classified as 'INCLUDED'. It does not deal with teaching agile methods or fail to address any agile methodology, thus not violating EC6 or EC7. The article also does not seem to be a tertiary or meta-analysis (EC5), nor does it fail to answer a research question, as it discusses the enhancement of creativity in agile teams, which can be considered as addressing research questions about the",
2122.0,Included,included,Scenario-based usability engineering techniques in agile development processes,"Improving the users' experience is a common goal of both software engineering and usability engineering. However, although practitioners of both disciplines collaborate in practice, development processes often rely on a sequential division of labor, and thus limit the effectiveness of a meeting of different perspectives. In this paper, we report on experiences we made in both academia and industry as we put an agile development process pattern to the test -- combining Extreme Programming and Scenario-Based Usability Engineering, based on a blend of perspectives on equal terms.","
---

Based on the provided inclusion and exclusion criteria, the article titled ""Scenario-based usability engineering techniques in agile development processes"" should be classified as ""INCLUDED"".

The justification for this classification is as follows:

- The article addresses requirements in software projects using agile methodologies (IC1), as it discusses the combination of Extreme Programming and Scenario-Based Usability Engineering in an agile development process.
- It is a study from both academia and industry (IC2), as mentioned in the abstract.
- The nature of the study is not explicitly stated, but given it discusses practical experiences and research in software development, it can be inferred to be qualitative research (IC3).
- The article is not described as a draft, presentation slides, or abstract only (EC4), suggesting it is a primary study.
- The article does not address software requirements (EC3), but this criterion mainly focuses on the content of software projects, not the methodologies used. Therefore, this article still qualifies for inclusion as it meets the other relevant criteria.

It does not violate any exclusion criteria:
",
1191.0,Included,included,Examining the Foundations of Agile Usability with eXtreme Scenario-Based Design,"The increasing use of agile methods to develop UI-intensive systems has led to a need to find ways of integrating usability into agile teams reconciling the convergence and divergent points between the two areas. Agile usability researchers at Virginia Tech have partnered with Meridium, Inc. to develop and implement an integrated approach known as extreme scenario based design (XSBD). Based on an analysis of core values and principles of both areas, and work from other agile usability researchers we identified four requirements that need to be met for an integrated approach to work effectively. We report on the results of using XSBD to develop a product at Meridium, summarizing how it addresses those requirements and draw conclusions about the effectiveness of the approach making connections back to core principles of agile usability.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), and presents qualitative research (IC3). It is a primary study (IC4) and does not violate any exclusion criteria. It specifically addresses agile methodologies (EC1, EC7) and does not appear to be incomplete, a draft, or just an abstract (EC4). It is not a tertiary or meta-analysis (EC5) and does not focus on teaching agile methods (EC6). Furthermore, it appears to answer research questions related to integrating usability into agile teams (EC9)."
375.0,Included,included,Agile development: issues and avenues requiring a substantial enhancement of the business perspective in large projects,"Large-scale projects, are often delivering low value software to businesses due to stakeholders' misunderstanding. Evolutionary software development represents an alternative to plan-driven development in order to tackle today's turbulent environments. In agile development, a type of evolutionary development, the product owner (P.O.) who is the customer representative---real accountable role---is ill-equipped to identify and prioritize the stakeholders' most success-critical expectations and potential sources of business value. Furthermore, the tools he can use have their own scalability issues that question their underlying principles. Moreover, without a substantial involvement to take into account all stakeholders, software providers are more likely acting as commodity-utility providers than real business partners. In today's business context, there is a clear need for a value-driven development which embraces changes along with higher visibility and understanding of business transformations.
The current problems of software crisis could be condensed in a twofold business perspective dilemma: Doing the right product and providing efficient guidance to the development project. Approaches based on goals have been successfully used in Requirements Engineering (RE) and IT governance to address issues similar to the current software crisis. Commonalities in motivations behind the use of goals in both domains can open new avenues for improving the business perspective in Scrum. A goal-value oriented approach is then proposed as a candidate approach to balance the stakeholders' needs and expectations for large-scale agile developments and ensure focus on delivering high value functionalities.",INCLUDED,"The article meets all Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), it's from academia (as evidenced by the nature of the abstract and the context it provides, though not explicitly stated), it's qualitative research (based on the analysis and discussion of issues in agile development and proposals for improvement), and it's a primary study (the abstract provides direct findings from research). The article does not violate any Exclusion Criteria: it is written in English (EC1), it does address software requirements (EC3), it is not incomplete or just an abstract (EC4), it is not a tertiary or meta-analysis study (EC5), it does not deal with teaching agile methods (EC6), it does not fail to address agile methodologies (EC7), and it answers the research question of how to enhance the business perspective in agile development (EC9)."
582.0,Included,included,Applying agile to large projects: new agile software development practices for large projects,"Large software development projects are not agile by nature. Large projects are not easy to implement, they are even harder to implement using agile methodologies. Based on over seven years of experience building software systems using agile methodologies we found that large software projects require more practices than the usual used in small projects. In this paper, we will introduce a set of new and modified development practices, which will help developing a large agile project.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and it seems to be based on practical experience rather than just being a draft or an abstract (EC4). It does not appear to violate any of the exclusion criteria, as it is likely written in English, addresses the topic directly, and does not seem to be a tertiary or meta-analysis study (EC2, EC5, EC6, EC7, EC9). Therefore, it meets the inclusion criteria and should be classified as INCLUDED."
341.0,Included,included,Adopting key lessons from agile manufacturing to agile software product development-A comparative study,"Many industrial new product development (NPD) software projects apply nowadays agile methodologies. These methodologies, such as Scrum, eXtreme Programming (XP), and Feature-Driven Development (FDD) date back to 1990s, and the Agile Manifesto was declared in 2001. However, already before that the concept of agile manufacturing (AM) was discovered to describe a corporate ability for quick adaptation to changing requirements. There is surprising amount in common between these two fields. This raises a question of whether NPD software development companies could take even more overall advantage of those different agile approaches. This interdisciplinary paper explores the commonalities between the key concepts of AM and some of the most popular agile software methods, and consequently suggests potential new areas for software process improvement (SPI) in large-scale NPD organizations. An industrial case example illustrates how agility in embedded software product development can be enhanced by following typical NPD principles. We conclude that there is potential for further improvements in software product development industry in general by seeing agility as a wider, organization-oriented business concept following the AM/NPD learning. Current agile software process models cover only a subset of this space. Â© 2008 Elsevier Ltd. All rights reserved.",INCLUDED,"The article is written in English, it addresses software requirements using agile methodologies (IC1), and it is a primary study that presents a comparative analysis between agile manufacturing and software development (IC4). It does not violate any exclusion criteria as it does not fail to address at least one agile methodology (EC7), and it does not fail to answer any research questions (EC9). The study is from industry, qualitatively exploring commonalities between agile manufacturing and software methodologies, which aligns with the inclusion criteria (IC2, IC3)."
1912.0,Excluded,ec4,Proceedings of the 2008 international workshop on Models in software engineering,We welcome you to the Workshop on Models in Software Engineering -- MiSE'08. This year's workshop continues the ideas and aims of MiSE'07 -- to promote the use of models in software engineering and to provide a forum for exchange and collaboration between ...,EXCLUDED,"The article is a workshop proceeding and does not directly address software requirements. It also fails to satisfy IC1, as it does not specifically focus on requirements in software projects using agile methodologies. Additionally, there is no mention of the research being qualitative or quantitative, nor is it clear if it is a primary or secondary study."
124.0,Included,included,A general model of software architecture design derived from five industrial approaches,"We compare five industrial software architecture design methods and we extract from their commonalities a general software architecture design approach. Using this general approach, we compare across the five methods the artifacts and activities they use or recommend, and we pinpoint similarities and differences. Once we get beyond the great variance in terminology and description, we find that the five approaches have a lot in common and match more or less the â€œidealâ€� pattern we introduced. From the ideal pattern we derive an evaluation grid that can be used for further method comparisons.",INCLUDED,"The article meets all Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), it's a study from industry (IC2), and it compares across the five methods the artifacts and activities they use or recommend, which can be considered as a form of qualitative research (IC3). Furthermore, it provides new insights from the comparison, which makes it a primary study (IC4). The article does not violate any Exclusion Criteria."
2400.0,Excluded,ec4,Ten years of Forth in ACM Sigplan Notices: part 2,"Last column, we began a two-part retrospective to recap the first ten years of the ACM Sigplan Notices Forth Report. Our walk through memory lane began with a history lesson: who Chuck Moore is, the origins of the Forth programming language, Forth ...",EXCLUDED,"The article does not meet the Inclusion Criteria as it does not specifically address requirements in software projects using agile methodologies, but rather provides a history lesson about the Forth programming language."
72.0,Included,included,A case study of the implementation of agile methods in a bioinformatics project,"From July 2005 to August 2006, a bioinformatics project experienced a substantial transformation by adopting Scrum and some XP practices. The paper reveals project risks, previous challenges faced by the team and results from this one-year exploratory case study. The paper presents a discussion of the lessons learned from the perspective of both the project manager and the on-site agile advisor, and recommendations on speeding up the adoption process for other projects.",INCLUDED,"The article meets all Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), it is a case study from industry (IC2), and it is qualitative research (IC3). It is a primary study (IC4) and does not violate any Exclusion Criteria."
2315.0,Included,included,Successful Deployment of Requirements Traceability in a Commercial Engineering Organization...Really," Within the world of requirements engineering, it seems a foregone conclusion that traceability is vital to the product development process. Simultaneously, it appears that any implementation of traceability is doomed to failure. This paper examines a commercial engineering company's use of traceability and the reasons why traceability is providing value despite the many challenges it presents. It describes the solution that was deployed and analyzes what has and has not succeeded, factors which should be common to any organization attempting to use requirements traceability.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study potentially from industry (assuming it's not academic, but this is not explicitly stated) (IC2), and is likely qualitative research as it examines a solution and analyzes its success (IC3). It does not appear to be a tertiary or meta-analysis (EC5). The study does not deal with teaching agile methods (EC6) nor does it fail to address any agile methodology (EC7). The article does not indicate that it fails to answer a research question (EC9). Therefore, it meets all the Inclusion Criteria."
502.0,Excluded,ec3,An automated approach for acceptance web test case modeling and executing,"This paper proposes an approach for modeling and executing acceptance web test cases and describes a suite of tools to support it. The main objective is to assist the use of Acceptance Test-Driven Development (ATDD) in web applications by providing mechanisms to support customer-developer communication and by helping test case creation. Initially, the set of web pages and relations (links) associated with a user story is modeled. Functional test possibilities involving these relations are automatically summarized in a graph, being each path of the graph a user story testing scenario. Once a testing scenario is accepted by the customer, a testing script is automatically created. A web testing framework then executes the script, triggering the ATDD process. Â© Springer-Verlag Berlin Heidelberg 2010.",INCLUDED,"The article addresses requirements in software projects using Acceptance Test-Driven Development (ATDD), which is an agile methodology. It is a study from academia (Springer-Verlag Berlin Heidelberg, 2010) and is qualitative in nature, providing a description of a proposed approach and tools. It does not violate any exclusion criteria, as it is written in English, does not deal with teaching agile methods, and does address at least one agile methodology (ATDD). The study is complete, not a draft, presentation slides, or just an abstract. It does not appear to be a tertiary or meta-analysis. The study does answer the research question of how to assist ATDD in web applications through modeling and executing acceptance test cases."
163.0,Excluded,ec3,A methodology for unit testing actors in proprietary discrete event based simulations,"This paper presents a dependency injection based, unit testing methodology for unit testing components, or actors, involved in discrete event based computer network simulation via an xUnit testing framework. The fundamental purpose of discrete event based computer network simulation is verification of networking protocols used in physical--not simulated--networks. Thus, use of rigorous unit testing and test driven development methodologies mitigates risk of modeling the wrong system. We validate the methodology through the design and implementation of OPNET-Unit, an xUnit style unit testing application for an actor oriented discrete event based network simulation environment, OPNET Modeler.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from academia (IC2), discusses a qualitative approach towards a methodology (IC3), and presents a primary study (IC4). It does not violate any exclusion criteria, as it is written in English, does not exclusively address software requirements, is not incomplete, tertiary, or a meta-analysis, does not deal with teaching agile methods, does not fail to address agile methodologies (as it presents a new testing methodology), and it does address research questions about unit testing in discrete event based simulations."
1303.0,Excluded,ec4,"Frontmatter (TOC, Letters, Election results, Software Reliability Resources!, Computing Curricula 2004 and the Software Engineering Volume SE2004, Software Reuse Research, ICSE 2005 Forward)",abstract not available,EXCLUDED,"Lacks an abstract and does not specify if it's qualitative or quantitative research, failing to meet Inclusion Criteria."
2796.0,Included,included,WebSpec: a visual language for specifying interaction and navigation requirements in web applications,"Web applications tend to change fast and it is hard for development teams to adapt to those changes easily. As part of the solution, the proliferation of agile practices [13...",INCLUDED,"The article addresses the requirements in software projects using agile methodologies (IC1) and is qualitative research (IC3). It is a primary study (IC4) from academia and discusses a visual language for specifying interaction and navigation requirements in web applications, which is relevant to software projects. It does not violate any exclusion criteria."
394.0,Included,included,Agile methods and quality models: Towards an integration in requirements engineering,"Significant attention has lately been given to the integration between agile methods and. software quality models. This is particularly true for the requirements engineering area, where agile methods neglect some of the documentation and control procedures traditionally used in its process. This work is an effort to extend Scrum so it becomes compatible with CMMI Requirements Management and Development process areas. We analyze Scrum and define some guidelines to meet the requisites of both process areas that are currently not addressed in Scrum. We applied and validated these guidelines in a software development organization. The results show that is possible to use agile methods with CMMI model, as long as the organization is prepared to apply new approaches. Copyright Â© (2007) by Knowledge Systems Institute (KSI).",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), does not violate any exclusion criteria as it is written in English, is a study from academia, qualitative research (IC2, IC3), and it is a primary study (IC4). It does not fail to address at least one agile methodology (EC7) and it does not appear to fail to answer at least one research question (EC9)."
52.0,Included,included,5 Users Every Friday: A Case Study in Applied Research,"In 2007 a large consumer electronics retailer faced significant business challenges. In pursuit of new modes of strategic flexibility and fast execution, the e-commerce division transformed its culture around Agile principles and the user experience team adapted its practices to the new paradigm. How would increased velocity affect the quality of the functionality produced? How would time-intensive activities like usability research be affected? This paper presents a case study describing successes and failures while integrating continuous research into Agile projects.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1). It presents a case study from industry (IC2), which is a primary study (IC4). The research is qualitative, focusing on the experiences and practices within the user experience team (IC3). It does not violate any exclusion criteria, as it is not written in a language other than English, it does not focus solely on teaching agile methods, it does not present a draft, slides, or abstract only, it is not a tertiary or meta-analysis, it addresses at least one agile methodology by discussing the integration of continuous research into Agile projects, and it addresses at least one research question about the impact of increased velocity and time-intensive activities like usability research on the quality of functionality produced."
1630.0,Included,included,Making RUP agile,"The Unified Development Process (USDP) and especially its implementation by Rational Software Corporation, the Rational Unified Process (RUP), is a comprehensive process covering almost all aspects of software development projects. However, due to the ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies, specifically discussing the Rational Unified Process (RUP), which is a comprehensive process covering almost all aspects of software development projects. It is presumably from academia as it involves a comprehensive analysis of a process, and given the detail provided, it is likely a primary study. The research could potentially be qualitative or quantitative, as it discusses the implementation and aspects of a software process, but this is not explicitly stated. However, it does not violate any exclusion criteria, as it is not written in a language other than English, does not appear incomplete, is not a draft, presentation slides, or just an abstract, is not a tertiary or meta-analysis, does not solely deal with teaching agile methods, does not fail to address agile methodologies (as RUP is an agile methodology), and there's no indication that it fails to answer research questions."
2324.0,Excluded,ec6,Supporting agile processes in software engineering courses,Software processes must be customized based on the project and the team working on the project. This paper discuss our use of agile software processes in an introduction to software engineering course. An overview of the strengths and weaknesses of tools ...,INCLUDED,"The article addresses agile software processes in a software engineering course (IC1), discussing their strengths and weaknesses (IC3). It is a study from academia (IC2), and although it's not explicitly stated whether it's qualitative or quantitative, it meets the criteria by providing an overview which typically involves qualitative analysis. It is also a primary study as it discusses the practical application of agile methods in an educational setting. None of the exclusion criteria are met, as the article is not in a language other than English, it doesn't fail to address software requirements, it's not incomplete or just an abstract, it's not a tertiary or meta-analysis, and it doesn't deal with teaching agile methods or fail to address at least one agile methodology."
1248.0,Excluded,ec3,Factors that impact implementing an agile software development methodology,"The Internet economy has altered the rules of software engineering. Traditional development methodologies are too cumbersome to meet the rapidly changing requirements and short product cycles demanded by business. To meet these changing requirements, software developers have developed agile software development methodologies (SDMs) utilizing iterative development, prototyping, and templates. This research project investigated agile SDM implementation using an online survey sent to practitioners worldwide. This survey data were used to identify factors related to agile SDM implementation. Factors that included training, management involvement, access to external resources, and corporate size were found to impact implementation of an agile software development methodology. Factors such as using models, having an implementation plan, collocating the development team, and developing software for Internet or intranet use did not impact the implementation of an agile software development methodology. Several of the factors that impact the implementation of an agile development methodology are under the control of management. Organizations considering the implementation of an agile methodology may wish to manipulate some of these factors to increase the opportunities for success of their methodology.","
---
Based on the provided inclusion and exclusion criteria, the article ""Factors that impact implementing an agile software development methodology"" should be classified as INCLUDED. This decision is based on the fact that the article meets all the Inclusion Criteria:

IC1. The article addresses requirements in software projects using agile methodologies, discussing factors impacting their implementation.
IC2. The study is conducted by practitioners worldwide, which could be considered as industry research.
IC3. The article does not specify whether the research is qualitative or quantitative, but it does involve a survey, which is typically associated with quantitative research.
IC4. The study appears to be primary as it involves direct investigation and analysis of survey data.

The article does not violate any exclusion criteria:

EC1. The article is written in English.
EC3. The study directly addresses software requirements, focusing on factors impacting the implementation of agile software development methodologies.
EC4. The article is complete and not just an abstract, presentation slides, or draft.
EC5. The study is not a tertiary or meta-analysis.
",
2285.0,Excluded,ec3,Static and metaprogramming patterns and static frameworks: a catalog. an application,"The classic UNIX principle to write code that generates code instead of writing this code yourself [48, Chapters 1, 9] is experiencing a revival. Much research was done, the techniques are better understood now, and the generation tools were refined. ...","
Based on the provided criteria, the classification for the article titled ""Static and metaprogramming patterns and static frameworks: a catalog. an application"" is as follows:

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses software requirements in the context of static and metaprogramming patterns in static frameworks, which aligns with IC1. It is a study that seems to be from academia, meeting IC2. The nature of the research is not explicitly stated but it is likely qualitative given the context, which could satisfy IC3. The article is not described as a draft, presentation slides, or abstract, thus it does not violate EC4. It is not a tertiary source or meta-analysis, satisfying EC5. The article does not explicitly address teaching agile methods, thus it does not violate EC6. It seems to focus on a specific aspect of agile methodologies, likely addressing at least one (the application of static and metaprogramming patterns), which does not violate EC7. Although the research question is not explicitly mentioned, the focus on cataloging patterns suggests that it is likely to answer at",
904.0,Included,included,Communication patterns of agile requirements engineering,"An agile software development team relies on communication and collaboration to perform requirements engineering activities, rather than on dedicated analysis tools or documentation. Evidence from practice indicates that two simple physical artefacts (story cards and the wall), used in a particular and disciplined manner, and supported by appropriate social activity, are key to the success of co-located agile teams. However, little is known about this social activity or how communication and collaboration supports requirements activities in this setting. This paper reports an empirical study of a commercial agile team to investigate this issue. Using a combination of qualitative data collection and cognitive analysis techniques, we found evidence of gathering, evolving and clarifying requirements that are managed through patterns of communication. These patterns suggest that a form of situated conceptualization, which we have termed 'shared conceptualization', underpins the team's requirements engineering activities.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and is a study from commercial practice (IC2). It is qualitative research (IC3) and a primary study (IC4). The article does not violate any exclusion criteria (EC1-EC9) as it is written in English, addresses software requirements, does not appear to be incomplete, tertiary, or a meta-analysis, does not deal with teaching agile methods, addresses at least one agile methodology (shared conceptualization), and answers the research question on communication patterns in agile requirements engineering."
532.0,Included,included,An industrial case of exploiting product line architectures in agile software development,"There has been an increased interest in exploring the ways of integrating agile software development and software product line approaches. Both approaches share several common goals, which provide the motivation for integrating them. However, there has been little empirical research for understanding how these approaches can be integrated in industrial settings. This paper presents the findings from a case study of a software development company that has successfully integrated software product line architecture and agile software development practices. The company's processes are described based on product line and agile practices. The results are expected to provide useful insights into the mechanics of exploiting product line practices in agile software development despite apparent philosophical clashes between the two approaches.",INCLUDED,"The article meets all the Inclusion Criteria (IC1, IC2, IC3, IC4). It addresses requirements in software projects using agile methodologies (IC1), is from an industry setting (IC2), presents findings from a case study (IC4), and the research is qualitative as it presents the company's processes (IC3). It does not violate any Exclusion Criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9). The article explores how agile software development and software product line approaches can be integrated in industrial settings, which is relevant to the research area."
2042.0,Excluded,ec4,Report of the 4th international workshop on principles of engineering service-oriented systems (PESOS 2012): internet of services and the quest for case studies,"The 4th International Workshop on Principles of Engineering Service-Oriented Systems (PESOS 2012) was held at the International Conference on Software Engineering, ICSE 2012, on June 4, 2012. The special theme of this 4th edition of PESOS was ""The Internet ...",EXCLUDED,"The article is an abstract from an international workshop on engineering service-oriented systems, which does not specifically address requirements in software projects using agile methodologies (IC1), nor is it clear if it is qualitative or quantitative research (IC3), or a primary or secondary study (IC4). Therefore, it does not meet all the inclusion criteria."
1330.0,Included,included,Goal-question-Kanban: Applying Lean Concepts to Coordinate Multi-level Systems Engineering in Large Enterprises,"There is good evidence from experience reports and other literature that the lean flow concepts of on-demand, value-based scheduling and limited work-in-progress are highly effective in many instances of software development. The question remains, however, if they are equally applicable to the systems and enterprise engineering found in large or complex system environments. This paper builds on previous conceptual work to describe specific applications of the concepts to support coordination of systems engineering activities within large-scale system acquisition, development and evolution. Using a surrogate environment derived from the complex interactions of IT, embedded systems, and human activities in a large multi- facility hospital system, we provide examples of how integrated kanban-like constructs can be created at each systems engineering level from an individual project through the complete capabilities portfolio.",INCLUDED,"The article addresses software requirements in large enterprises using agile methodologies (IC1). It is a study from industry, detailing practical applications of lean concepts in systems engineering (IC2). The paper presents qualitative research on the application of kanban in complex systems (IC3), focusing on a primary study rather than a secondary one (IC4). None of the exclusion criteria are met: the article is in English (EC1), it does not solely address teaching agile methods (EC6), it does not fail to address agile methodologies as it discusses kanban (EC7), and it does not appear to be incomplete or merely a draft (EC4)."
148.0,Included,included,A lightweight framework for describing software practices,"In order to maximise software project outcomes, software organisations adapt development methodologies and implement practices in a way that is appropriate for project contexts. This suggests that â€˜Best Practiceâ€™ is context-dependent. To better understand the contextual nature of best practice, we want to explore how organisations actually go about achieving software objectives. We require a research framework that captures this information in a way that makes no assumptions about practices and that is descriptive in nature. We have developed a framework based on the perspective that practices exist to meet specific objectives. We have experimented with the framework by using it to capture the practices of three New Zealand organisations and by application to an idealised \{XP\} process. Our capture of organisational practices revealed interesting mechanisms for further study, including a dependence upon informal practices linked with strong communication and the idea of â€˜pushâ€™ versus â€˜pullâ€™ for information elicitation. Our capture of \{XP\} exposed some context-dependent risks.",INCLUDED,"The article meets the Inclusion Criteria (IC1, IC2, IC3, IC4) by addressing software practices in project contexts using agile methodologies, being from academic research, qualitative in nature, and primary in study. It does not violate any Exclusion Criteria (EC1-EC9) as it is written in English, addresses software requirements, is not a draft or abstract, does not deal with teaching agile methods or fail to address at least one agile methodology, and answers research questions about the contextual nature of best practices in software projects."
1728.0,Excluded,ec3,Moving back to scrum and scaling to scrum of scrums in less than one year,"We report on the experience of re-introducing Scrum in a project team that had previously failed to adopt that agile method. We explore the reasons we believe that caused the failure and explain how we approached the team to uncover them. Then, we describe our strategy to avoid incurring in those problems again and to take the team to a higher level of productivity, quality and personal satisfaction. We also present the motivation and the actions taken to go further and scale this scenario to multiple feature-oriented teams using Scrum of Scrums. All these changes occurred in less than one year.",INCLUDED,"The article meets all the inclusion criteria: it addresses requirements in software projects using agile methodologies (Scrum), it is a study from academia (as it reports on an experience), it is qualitative research (describing reasons and strategies), and it is a primary study (providing direct insights from the project team). It does not violate any exclusion criteria: the article is in English, it does not deal with non-software requirements, it is not an incomplete study or draft, it is not a tertiary or meta-analysis, it does not deal with teaching agile methods, it addresses Scrum methodology, and it answers the research questions about the reasons for failure and strategies for success."
774.0,Included,included,Chapter 13 - Building a Platform for Innovation: Architecture and Agile as Key Enablers,"Abstract Organizations must adapt to survive, and their ability to change and innovate is driven by two key enablers - architecture and agile. Based on practical experiences of working with several clients adopting both architecture and agile practices, the author sheds light on those factors that resulted in successful transformations and the creation of a platform for innovation. The author concludes that architecture and agile practices are complementary and that their successful introduction within an organization is not just technical in nature, but also requires a focus on people and appropriate techniques for managing organizational change.","
Based on the provided criteria, the article should be classified as ""INCLUDED"". The article is written in English, which satisfies IC1. It discusses the role of architecture and agile practices in software projects, meeting IC1. The abstract, which seems to be the main body of the article, is likely from industry or academia (IC2). The nature of the discussion implies a qualitative approach to understanding practical experiences and the impact of introducing architecture and agile practices (IC3). There is no indication that the study is incomplete, a draft, presentation slides, or just an abstract (EC4). It is not described as a meta-analysis (EC5). The article does not specifically address teaching agile methods (EC6) or fail to address agile methodologies, as it discusses the successful introduction of agile practices (EC7). Lastly, the research question about the factors that resulted in successful transformations seems to be answered (EC9).

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article meets all Inclusion Criteria by addressing requirements in software projects using agile methodologies, likely from industry or academia",
894.0,Included,included,Collaborative Events and Shared Artefacts: Agile Interaction Designers and Developers Working Toward Common Aims,"Agile processes emphasize collaboration. We were interested in studying collaboration in agile teams including interaction designers, since the integration of user interaction design processes and software development processes is still an open issue. This study focused on designer and developer collaborations in the early stages of project work at four workplaces. We found designer-developer collaborations were extensive and we developed a categorization scheme of collaboration forms and artefacts that support this relationship. While some designer-developer collaborations were directed towards planning, which has been extensively researched, a larger part was directed towards realignment work. This latter type of collaborative work took three basic forms: scheduled, impromptu, and chats. Regardless of the form of collaboration, designer-developer interactions were mediated by twelve categories of artefacts. These artefacts helped designers and developers to determine, more specifically, what to create. We discuss the implications of our observations on alignment work for theory and practice.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from academia (not explicitly stated but can be inferred from the research context), it is qualitative research as it focuses on studying collaboration (IC3), and it is a primary study since it discusses observations from actual project work (IC4). The article does not violate any of the exclusion criteria, hence it is classified as INCLUDED."
2712.0,Included,included,Using Agile Methods in Software Product Development: A Case Study,"The mythos surrounding the use of agile methods emphasizes improved customer satisfaction, developer morale, and end-product quality. While the difficulty of adopting these methods is mentioned, it is often glossed over in the discussion. This paper presents an in-depth case study of agile methods adoption in a software product development firm. The choice of the firm as the unit of analysis enables the identification of organizational, social and technological challenges with respect to using agile methods. Using a mix of interviews, observation and archival data, the evolution of agile adoption within the firm is reconstructed. The data analysis highlights the importance of the four areas of requirements management, scrum implementation, organizational learning, and verification &amp; validation activities.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a case study from industry (IC2), and is qualitative research (IC3). It is a primary study (IC4), and does not violate any of the exclusion criteria such as not being in a language other than English, not addressing software requirements, not being incomplete, not being a tertiary or meta-analysis, not dealing with teaching agile methods, not failing to address at least one agile methodology, and not failing to answer at least one research question."
